SED_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
SED30056,5,20,21,25,23,9,9,5,0,117,4,73,110,245,214,139,99,34,3,928,0,14,16,36,26,40,19,19,0,172,0,10,6,20,12,4,16,0,0,62,0,0,0,0,0,3,4,0,0,11,0,0,0,7,5,5,0,0,0,18,6,35,43,52,30,32,28,4,0,234,0,3,8,15,19,14,7,6,0,63,0,0,6,8,22,22,8,11,0,72,0,0,13,29,38,39,20,8,0,145,4,73,67,180,157,118,77,44,10,726,19,52,66,111,76,70,46,43,46,537,1254,4164,3461,4980,3918,3005,2268,1399,476,24927,0,0,0,0,0,0,0,0,0,4,1139,3294,2151,3226,2379,1771,1550,969,423,16904,0,0,0,10,4,4,0,0,0,22,0,0,0,5,4,0,0,0,0,8,0,6,4,32,12,5,0,0,0,54,0,0,0,4,0,0,3,0,0,8,4,3,4,45,19,26,8,0,0,119
SED30057,0,0,0,0,7,3,0,0,0,11,0,12,23,60,32,33,15,17,0,188,0,0,3,6,3,6,7,0,0,24,0,0,10,139,4,0,0,0,0,149,0,0,4,45,9,0,0,0,0,56,0,0,0,0,0,4,0,0,0,5,3,3,6,15,13,10,11,5,0,68,0,0,6,14,9,6,4,0,0,36,0,0,0,4,0,0,7,4,0,19,0,0,4,15,9,4,3,0,0,38,0,12,26,110,53,70,49,37,10,370,126,288,264,517,207,174,156,113,61,1896,1946,4372,3901,7302,3356,3085,2619,1504,456,28538,0,0,0,0,0,0,0,0,0,0,1728,3559,3236,5736,2625,2380,2028,1076,448,22817,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,10,0,0,0,0,0,5,0,0,0,9,0,0,4,0,0,14,0,0,0,20,8,14,0,5,0,52
SED30058,3,15,14,28,13,11,16,5,0,106,5,16,51,134,81,61,49,17,0,427,0,7,21,66,47,64,39,20,7,268,0,14,8,40,20,10,18,3,0,119,0,12,11,12,7,0,0,0,0,38,0,0,0,6,0,3,0,0,0,13,3,16,15,44,16,18,14,11,0,139,0,27,37,153,166,175,134,43,18,754,0,0,5,3,5,9,6,3,0,32,0,0,4,34,11,22,11,0,0,76,3,51,82,219,135,116,97,58,12,770,32,77,60,174,98,90,72,46,31,681,1561,3620,3086,6789,3416,2912,2355,1233,401,25382,0,4,0,4,0,0,0,0,0,6,1351,2916,2298,4339,1981,1588,1399,793,408,17070,0,4,10,28,10,7,3,0,0,60,0,0,0,5,5,0,4,0,0,10,0,8,10,53,14,12,8,0,0,99,0,0,3,7,0,3,5,0,0,23,0,6,3,35,18,12,8,6,0,85
SED30059,0,4,0,10,0,4,3,5,0,31,0,47,71,164,143,99,62,12,5,601,0,0,0,10,4,4,6,3,0,30,0,6,8,14,12,4,7,3,0,56,0,6,7,10,3,3,0,0,0,34,0,0,0,3,3,8,0,0,0,16,0,23,20,48,26,19,27,13,5,179,0,3,0,12,6,4,3,0,0,35,0,0,5,11,17,12,9,6,3,66,0,0,0,23,14,14,4,3,0,64,0,29,44,170,111,112,99,79,18,671,54,190,152,335,183,148,141,85,53,1342,1714,4283,3564,6772,4082,3334,2636,1520,442,28340,0,0,0,0,0,0,0,0,0,0,1410,3573,2759,5069,2628,2119,1740,894,349,20539,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9,11,0,8,0,33,0,3,9,97,15,3,5,0,0,132,0,0,0,4,0,0,0,0,0,3,0,10,6,41,21,11,11,0,0,98
SED30060,0,0,0,3,5,0,0,4,0,8,0,5,12,33,13,8,3,0,0,70,0,4,4,13,9,4,11,3,0,50,0,0,0,5,0,0,0,0,0,8,0,19,21,67,8,0,0,0,0,124,0,0,0,6,4,0,0,0,0,6,0,7,7,16,11,7,11,3,0,58,0,3,0,11,14,6,3,5,0,45,0,0,0,4,0,11,0,4,0,23,0,5,3,7,9,4,3,0,0,27,3,24,27,142,98,116,66,44,7,527,122,348,286,703,316,225,188,91,50,2322,1904,4509,3667,7103,3564,3084,2363,1022,258,27466,0,0,0,0,0,0,0,0,0,0,1712,3840,2855,5603,2642,2204,1617,735,187,21383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,3,0,0,16,0,0,0,4,3,0,0,0,0,6,0,0,0,24,14,8,5,3,0,57
SED30061,0,0,4,7,6,3,5,0,0,22,0,15,49,53,31,27,12,5,0,190,0,6,19,36,13,8,8,3,0,99,0,0,0,5,0,0,0,0,0,12,3,6,17,12,0,4,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,8,7,31,10,6,4,0,0,82,0,4,8,22,12,11,5,0,0,57,0,0,0,5,0,3,5,3,0,19,0,0,4,11,3,4,10,0,0,31,22,124,122,149,73,61,47,30,10,640,60,170,837,717,205,209,129,82,43,2449,1253,3184,5107,7134,3134,2750,1985,1085,335,25971,0,3,0,3,0,0,0,0,0,3,1058,2562,3468,4564,2291,2117,1542,1053,462,19116,0,0,9,8,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,10,0,3,10,27,7,10,3,0,0,64
SED30062,0,0,3,5,3,7,0,0,0,24,4,36,52,161,75,49,20,10,0,413,0,0,0,33,13,15,7,8,4,77,0,0,0,9,0,4,0,0,0,22,0,9,14,20,0,4,0,0,0,43,0,0,0,3,0,0,0,0,0,8,5,17,20,34,19,16,9,4,0,125,0,4,6,13,8,5,3,0,0,39,0,5,5,17,14,7,11,0,0,64,0,3,18,32,11,20,8,0,0,101,3,48,54,248,124,73,53,37,14,655,85,168,142,493,164,109,87,54,22,1327,2822,5515,4134,10386,3887,2800,2191,1172,387,33295,0,0,5,8,3,0,0,0,0,13,2396,4172,3391,7118,2583,2073,1693,997,497,24922,0,0,0,13,0,0,0,0,0,19,0,0,0,3,4,0,0,0,0,12,0,8,0,41,6,3,0,0,0,59,0,0,0,9,0,0,0,0,0,10,5,0,11,30,9,5,3,3,0,65
SED30063,0,0,0,0,0,3,3,0,0,5,0,7,8,22,20,18,10,0,0,83,0,0,0,3,3,0,4,0,0,14,0,0,5,27,0,0,0,0,0,35,0,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,9,10,20,14,11,0,68,0,0,4,8,6,8,3,0,0,34,0,0,0,0,0,0,0,9,0,17,0,0,0,5,5,3,5,3,0,15,0,3,12,99,29,31,44,35,7,255,85,290,233,489,333,437,402,241,57,2564,1280,3361,2665,4956,3207,3941,4196,2260,493,26363,0,0,0,0,0,0,0,0,0,0,1091,2737,2201,4021,2685,3148,2984,1453,517,20831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,10,0,0,0,4,5,9,12,0,0,33
SED30064,0,4,5,8,5,5,0,0,0,21,4,15,19,72,48,44,24,14,0,231,0,5,0,0,3,3,0,5,0,17,0,0,0,0,0,0,0,0,0,3,0,3,6,10,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,12,24,19,25,24,12,5,115,0,0,0,0,0,0,0,0,0,7,0,0,0,14,6,7,9,5,0,41,0,0,0,13,15,18,16,4,0,71,3,11,16,82,52,53,55,35,20,337,47,176,127,351,219,204,155,89,38,1420,1252,3265,2643,5463,3226,3251,2889,1616,515,24133,0,0,0,0,0,0,0,0,0,9,1219,2761,2275,4419,2599,2580,2225,1232,542,19855,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,18,0,0,0,9,0,0,0,0,0,11,0,5,0,27,16,14,13,3,7,82
SED30065,0,8,0,3,3,6,0,0,0,20,0,41,22,116,80,49,35,10,3,351,0,0,0,3,4,0,6,4,3,23,0,0,0,7,0,0,0,0,0,7,0,10,0,8,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,3,4,20,24,47,20,36,22,11,0,179,0,0,0,0,0,0,0,0,0,7,0,6,4,8,14,14,10,9,0,60,0,0,0,14,21,19,6,4,0,56,6,30,20,121,90,84,66,41,15,466,43,133,99,328,177,121,141,84,31,1160,1645,4171,2802,6221,3842,3412,3294,1714,457,27560,0,0,0,0,0,0,0,0,0,0,1426,3436,2213,4964,2883,2710,2372,1141,431,21576,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,75,4,3,0,0,0,90,0,0,0,0,0,0,0,0,0,3,7,18,6,71,24,21,21,0,0,169
SED30066,3,3,3,5,3,5,4,0,0,28,0,19,27,69,60,40,63,21,5,296,0,0,0,6,0,6,4,4,0,21,0,0,0,8,4,0,0,0,0,8,5,3,5,4,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,6,0,17,5,24,28,27,47,18,0,179,0,9,0,7,0,0,0,0,0,11,0,0,0,7,10,6,11,11,5,54,0,0,6,6,17,21,0,0,0,50,3,27,32,124,61,74,94,72,16,497,41,145,103,303,227,213,192,122,49,1401,887,2837,2285,4183,3378,3682,3873,2171,554,23854,0,0,0,0,0,0,0,0,0,0,753,2321,1674,2941,2512,2916,2617,1355,535,17632,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,103,5,5,0,0,0,124,0,3,0,3,0,0,0,0,0,6,0,11,0,41,26,21,24,5,0,136
SED30067,0,3,10,14,11,4,0,0,3,47,0,0,21,92,29,18,11,4,0,175,0,8,10,41,15,17,14,0,3,99,0,3,3,27,4,0,0,0,0,34,0,7,19,25,8,4,0,0,0,59,0,0,0,9,0,4,0,0,0,15,0,9,9,48,19,9,7,6,0,105,0,3,7,20,15,15,11,3,3,83,0,0,0,16,12,11,4,0,0,33,0,0,0,18,8,4,6,0,0,43,0,50,55,290,98,81,35,35,14,652,57,111,151,423,154,126,89,50,30,1192,1809,3219,3360,9720,3589,2841,1977,948,360,27816,0,0,0,0,0,0,0,0,0,9,1600,2562,2458,6060,2429,1910,1497,881,506,19897,0,0,3,15,0,0,0,0,0,23,0,0,0,12,3,4,0,4,0,22,0,0,3,77,9,3,0,0,0,91,0,0,0,10,3,0,0,0,0,15,0,6,8,45,14,5,6,3,0,82
SED30068,0,6,0,3,3,7,4,0,0,20,0,46,83,117,111,99,40,20,3,528,0,0,10,7,6,11,0,8,0,44,3,0,0,8,5,9,5,4,0,31,0,5,7,10,0,4,0,0,0,21,0,0,0,0,0,6,0,0,0,5,0,9,12,10,24,11,17,6,0,93,0,6,9,4,11,0,0,5,0,38,0,3,8,13,17,15,13,9,3,87,0,0,0,12,17,25,10,0,0,68,3,29,38,79,76,71,97,52,21,462,13,67,74,137,113,112,113,84,33,743,884,2820,2825,3877,3051,3142,2778,1657,533,21567,0,0,0,0,0,0,0,0,0,0,786,2301,1925,2960,2160,2243,2046,1253,553,16235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0,12,0,0,3,7,6,0,0,0,0,20,0,0,0,0,3,0,0,0,0,10,0,3,3,14,10,15,9,3,5,62
SED30069,0,4,0,6,0,5,0,5,0,19,0,27,55,123,104,73,33,13,4,432,0,0,0,16,3,8,9,3,0,46,0,0,4,7,3,0,0,0,0,21,0,0,22,20,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,6,0,9,14,28,18,17,3,5,3,100,0,4,3,5,10,0,0,0,0,17,0,8,4,9,12,5,5,0,0,49,0,0,10,20,18,17,3,0,0,70,4,41,44,139,84,92,44,29,10,476,54,147,128,288,157,105,88,50,18,1025,1729,4300,3556,6983,4030,3241,2448,1140,233,27657,0,0,0,10,0,0,0,0,0,8,1473,3554,2652,5253,2888,2337,1861,802,214,21041,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,11,0,0,0,19,7,3,0,0,0,34,0,0,0,0,0,3,0,0,0,7,0,0,3,21,11,10,6,0,0,51
SED30070,0,0,0,3,0,3,10,0,0,15,0,7,11,34,24,31,28,19,3,164,0,0,0,10,4,0,6,6,0,17,0,0,0,31,0,0,0,0,0,34,0,0,0,23,4,0,0,0,0,30,0,0,0,0,0,0,0,4,0,4,0,11,4,10,9,12,12,6,0,68,0,0,0,5,0,4,5,0,0,15,0,3,3,3,5,9,10,8,5,37,0,0,0,5,0,8,10,4,0,31,0,11,21,57,49,45,109,65,21,372,32,135,131,243,185,182,234,177,46,1364,1095,2785,2407,4476,2810,3487,4669,2882,654,25256,0,0,0,0,0,0,0,0,0,0,1053,2422,1878,3835,2228,2914,3511,1969,533,20341,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,11,0,5,0,6,3,0,0,0,0,12,0,0,0,18,11,11,14,9,0,60
SED30071,0,3,0,5,3,3,0,0,0,20,7,10,20,66,57,40,38,16,4,251,0,0,0,7,3,10,7,6,0,34,0,0,3,4,0,0,3,0,0,4,0,6,3,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,7,3,10,7,21,21,15,30,6,0,116,0,3,0,10,4,4,9,4,0,29,0,0,3,11,6,14,16,10,4,57,0,0,0,9,10,11,0,0,0,36,0,24,35,108,90,64,83,57,32,486,67,136,151,370,227,207,186,136,46,1522,1137,2847,2708,5182,3690,3704,3585,1992,624,25468,0,0,0,0,0,0,0,0,0,0,976,2352,1980,3854,2695,2851,2765,1524,676,19673,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,15,0,0,0,22,3,5,0,0,0,33,0,0,0,5,3,0,0,0,0,5,0,0,4,21,15,19,10,6,4,76
SED30072,0,4,0,3,4,7,0,0,0,15,0,33,61,153,83,67,37,13,3,452,0,3,4,13,8,5,3,6,0,36,0,5,0,3,4,0,0,0,0,10,0,10,7,4,0,3,0,0,0,23,0,0,0,4,0,3,0,0,0,6,0,5,7,12,10,14,21,10,0,90,0,0,0,4,6,0,0,0,0,16,0,0,0,12,5,10,12,4,0,48,0,0,0,14,18,13,12,3,0,55,0,19,19,79,61,73,89,70,35,445,42,131,100,221,161,181,176,109,47,1166,1432,3372,3186,5504,3366,3710,3346,1930,566,26414,0,0,0,4,3,0,0,0,0,8,1295,2874,2378,4393,2569,2573,2383,1305,509,20286,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,4,25,3,12,10,6,0,61
SED30073,0,0,0,6,0,3,3,0,0,16,0,10,8,45,23,15,4,0,0,112,4,0,9,48,26,7,0,0,0,89,0,0,0,7,0,0,0,0,0,11,0,3,4,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,9,3,15,8,3,7,0,0,41,0,5,9,30,22,0,4,0,0,69,0,0,0,0,0,0,0,0,0,12,0,4,10,18,15,9,0,0,3,58,0,9,14,57,19,17,22,16,4,164,87,207,273,663,294,234,176,74,48,2071,1798,3869,3670,7109,3037,3003,2326,1234,507,26560,0,3,6,0,5,0,0,0,0,11,1504,3457,3086,5780,2554,2580,1949,1407,747,23071,0,0,0,16,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,13,12,0,0,0,0,40,0,3,0,0,0,0,0,0,0,4,0,5,0,19,9,4,0,0,6,39
SED30074,0,4,10,10,6,5,5,0,0,40,0,10,14,64,41,23,11,3,0,168,0,10,8,35,11,16,11,5,5,98,0,0,0,7,4,0,0,0,0,8,0,4,7,5,3,3,0,0,0,26,0,0,0,8,7,0,0,0,0,10,0,3,14,21,13,7,5,3,0,68,0,3,4,3,7,4,4,0,3,26,0,5,7,9,6,5,7,4,4,48,0,0,5,11,5,5,7,0,0,41,0,47,66,212,102,77,44,30,3,590,33,75,61,246,117,105,91,68,26,819,1714,3733,3032,7113,3633,2992,2404,1341,446,26408,0,0,0,7,0,0,0,0,0,15,1555,2961,2155,4666,2576,2238,1925,1222,593,19893,0,0,0,6,4,0,0,0,0,13,0,0,0,7,6,10,3,0,0,16,0,0,0,31,4,0,0,0,0,39,0,0,0,0,0,7,0,0,0,5,0,3,3,31,15,7,3,0,0,69
SED30075,0,6,0,6,3,5,5,0,0,20,0,4,14,38,25,34,20,11,0,139,0,0,0,4,0,0,6,0,0,14,0,0,0,8,0,0,0,0,0,8,0,3,6,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,8,6,16,9,12,11,5,0,79,0,0,0,3,3,0,0,0,0,11,0,0,0,3,10,8,7,5,0,33,0,0,0,3,18,6,3,0,0,41,0,11,13,73,58,77,74,34,13,348,61,215,199,440,290,273,258,133,43,1910,1411,3716,2942,5651,3891,3886,3419,1742,455,27117,0,0,0,0,0,0,0,0,0,0,1279,3281,2471,4708,2983,2841,2397,1193,432,21591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,5,0,9,9,14,11,4,0,46
SED30076,0,20,31,84,10,10,0,0,0,159,0,0,40,139,45,30,9,4,0,263,0,8,36,75,29,8,7,0,0,177,0,9,52,173,22,11,7,4,0,278,0,7,22,65,4,4,0,0,0,101,0,0,3,30,9,8,3,0,0,51,5,10,40,139,30,21,12,5,0,264,4,33,57,98,100,55,32,10,8,394,0,0,3,20,7,4,0,0,0,37,0,0,5,26,13,7,8,0,0,64,18,57,176,1015,161,107,75,48,26,1676,52,109,375,977,259,190,153,81,24,2223,994,2216,5824,13724,3736,2830,1853,925,297,32393,0,0,8,14,6,0,0,0,0,27,854,1620,3648,6055,1999,1602,1061,486,234,17561,0,3,6,29,6,3,0,0,0,45,0,0,0,22,13,9,8,4,0,54,0,16,26,275,23,4,0,0,0,343,0,0,0,3,3,5,0,0,0,8,0,6,26,127,26,15,4,0,0,206
SED30077,0,4,0,3,0,0,0,0,0,5,3,6,10,28,12,19,6,0,0,84,0,0,0,3,0,0,0,0,0,5,0,0,6,46,0,0,0,0,0,56,0,0,3,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,4,3,0,46,0,0,0,3,3,0,0,0,0,9,0,0,0,7,0,0,0,3,0,10,0,0,0,7,6,7,5,3,0,27,0,4,16,120,19,39,43,38,7,287,80,249,201,458,270,361,338,214,57,2236,1313,3261,2608,4861,2975,3599,3536,1963,560,24677,0,0,0,4,0,0,0,0,0,4,1127,2820,2146,4126,2589,2921,2669,1523,600,20512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,11,8,0,4,34
SED30078,3,6,5,24,7,5,10,4,0,53,0,12,25,88,35,36,31,17,0,243,0,7,10,27,11,4,10,6,3,82,4,7,15,100,16,12,8,9,0,163,0,14,13,39,6,3,4,0,0,84,0,0,0,13,6,4,3,12,0,39,7,10,20,42,14,15,19,12,0,142,0,10,27,35,20,16,13,4,0,123,0,0,0,5,10,12,13,3,0,40,0,0,6,9,9,8,5,0,0,32,13,57,82,387,140,106,125,95,34,1046,67,198,251,531,255,202,188,175,88,1959,1233,3086,3974,7620,3519,3008,2679,1851,633,27600,0,0,0,0,6,0,0,0,0,8,1060,2213,2604,3403,1980,1723,1690,1212,533,16416,0,7,3,18,4,0,0,0,0,31,0,0,0,29,11,32,11,3,0,92,0,7,18,140,16,0,6,0,0,181,0,0,3,8,3,5,0,0,0,26,0,4,15,62,15,9,8,3,0,130
SED30079,0,3,7,11,6,4,8,0,0,39,0,16,46,129,97,53,43,14,8,395,0,0,5,26,16,15,6,8,0,75,0,4,8,41,11,10,9,0,0,72,0,9,3,17,5,0,4,0,0,39,0,0,0,6,7,0,0,0,0,17,0,9,20,21,14,17,14,6,0,101,0,0,18,26,14,11,7,0,0,72,0,0,0,8,9,12,6,0,0,36,0,0,5,20,26,22,12,3,0,78,5,13,60,162,129,136,114,80,16,715,32,94,86,213,105,91,76,46,14,762,1701,3950,3223,7170,3580,2808,2396,1172,243,26238,0,0,3,24,5,3,4,0,0,40,1592,3295,2340,4920,2120,1805,1662,665,221,18618,0,0,0,3,0,0,0,0,0,3,0,0,5,24,9,10,3,0,0,50,0,0,0,22,8,0,0,0,0,35,0,0,4,14,15,9,8,0,0,49,0,7,5,26,12,8,9,0,0,60
SED30080,3,10,10,17,10,4,0,0,0,51,0,6,22,104,24,9,7,0,0,175,0,7,4,39,8,9,7,4,0,79,0,0,5,31,3,0,0,0,0,44,0,18,32,24,7,0,0,0,0,96,0,0,0,7,0,0,0,0,0,8,6,14,21,49,24,17,10,0,0,144,0,4,12,30,7,9,3,3,0,61,0,0,0,12,0,3,0,0,0,19,0,0,0,15,6,9,4,0,0,35,5,28,51,322,95,59,49,22,14,652,57,113,139,441,138,91,85,63,67,1191,1705,3354,3688,9260,3691,2644,1771,1047,482,27634,0,0,0,6,0,3,3,0,0,12,1467,2792,3075,6076,2718,2038,1405,1045,629,21236,0,0,6,8,3,0,0,0,0,14,0,0,0,7,3,7,0,0,0,20,0,5,10,82,5,4,0,0,0,103,0,0,0,0,0,0,0,0,0,0,3,9,6,39,13,4,3,0,0,80
SED30081,0,0,16,47,21,20,22,6,0,135,0,22,32,88,45,59,37,13,0,299,0,6,5,51,20,29,31,3,0,144,8,51,69,626,127,119,154,49,8,1204,0,5,0,20,3,4,0,0,0,45,0,0,4,15,3,7,0,0,0,31,4,9,5,18,10,10,4,0,0,60,0,4,32,95,125,100,55,26,8,446,0,0,0,0,0,0,4,6,0,18,0,0,13,57,23,38,25,4,0,157,10,92,168,375,185,184,147,77,17,1257,70,131,120,379,122,103,87,53,15,1072,1935,4209,3853,9168,3309,3011,2454,1215,331,29490,0,11,28,79,15,0,3,0,0,149,1626,3210,2128,2156,1037,916,889,565,292,12824,0,14,0,54,17,13,10,5,0,113,0,0,3,41,22,36,18,5,0,128,0,0,0,19,4,0,0,0,0,28,0,0,0,30,25,29,12,5,0,104,0,4,6,14,9,0,0,0,3,32
SED30082,0,9,4,12,9,3,5,4,0,52,0,8,35,90,65,63,44,13,6,335,0,0,3,17,3,12,5,8,5,47,6,12,20,56,12,12,17,5,0,127,0,12,8,24,8,7,4,0,0,59,0,0,0,10,9,7,5,0,0,45,0,22,19,53,27,25,29,15,4,192,0,12,13,15,21,10,11,4,0,83,0,0,0,11,16,8,5,9,3,46,0,0,3,10,4,8,12,5,0,42,4,32,79,557,116,142,169,93,40,1236,57,160,252,981,362,413,372,198,69,2869,933,2094,2935,8169,3658,3863,3614,2069,582,27929,0,0,0,0,0,0,0,0,0,0,755,1579,2011,3170,1943,2079,1963,1173,387,15068,0,0,0,3,0,0,0,0,0,4,0,0,0,11,3,9,10,0,0,33,0,9,85,600,29,4,6,0,0,732,0,0,3,6,4,0,4,0,0,18,3,0,9,60,18,15,11,4,0,122
