SED_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
SED30066,0,5,5,5,39,31,45,28,9,16,16,14,8,8,11,235,0,0,0,6,19,3,10,0,0,0,3,0,9,0,0,61,0,0,5,9,13,7,6,6,4,0,3,0,5,3,5,57,0,4,12,38,83,100,175,82,24,13,11,17,9,0,7,584,0,0,9,4,13,4,0,3,0,3,0,0,4,0,0,37,0,0,0,0,0,0,10,10,0,3,0,3,0,0,3,27,0,0,0,5,10,8,29,15,4,9,11,11,11,0,0,113,94,290,736,543,521,437,996,330,63,48,45,54,30,23,134,4326,3,6,23,32,43,46,89,43,10,12,13,23,25,7,13,387,0,0,0,3,3,0,11,7,0,12,3,4,3,0,0,51,43,84,138,193,173,155,332,236,58,81,86,118,72,18,48,1828,219,644,1219,1346,1596,1307,2428,1199,256,257,258,308,227,86,346,11702
SED30067,0,0,6,17,149,145,227,174,19,41,29,63,10,4,19,902,7,7,4,7,34,5,14,8,0,0,0,3,0,0,0,93,0,0,7,17,9,11,32,19,0,7,6,0,5,0,4,102,0,0,6,13,28,63,133,42,13,9,10,11,15,0,0,336,0,0,13,8,21,27,66,46,3,4,3,3,0,0,3,203,0,0,0,0,10,17,20,23,3,4,7,4,7,3,0,96,0,0,0,5,17,27,81,48,17,9,9,5,7,0,9,238,30,87,259,210,205,208,472,246,30,31,34,27,12,7,26,1871,0,0,8,12,23,29,59,44,13,7,5,10,11,0,7,213,0,0,0,28,39,21,27,36,4,4,3,10,5,0,0,189,13,26,88,185,215,287,595,406,92,119,114,109,34,14,35,2327,102,287,574,885,1454,1619,3739,2438,483,614,690,812,246,64,244,14251
SED30068,0,0,5,12,40,17,68,26,7,7,6,4,0,0,4,202,11,4,0,9,26,7,14,4,3,0,0,0,0,0,0,78,0,0,6,12,5,6,7,8,0,0,0,0,0,0,3,46,0,3,11,27,35,122,496,183,44,39,44,35,14,0,12,1078,0,0,0,3,15,5,24,13,0,0,0,6,0,0,0,71,0,0,0,0,20,29,26,5,0,0,0,0,0,0,8,89,0,0,0,5,8,17,27,16,10,4,3,3,3,0,0,99,100,231,615,478,472,382,1315,510,73,66,75,63,18,15,110,4508,0,3,14,29,18,27,55,35,0,10,10,3,5,0,3,221,0,0,0,18,9,19,14,3,4,3,0,5,5,0,4,84,21,71,141,169,165,173,308,154,44,21,23,24,3,6,53,1376,208,548,1021,1162,1483,1408,3378,1420,241,219,243,235,107,46,315,12027
SED30069,0,0,4,8,76,86,252,142,32,33,15,22,17,0,17,698,0,0,3,0,15,9,4,3,0,0,0,0,0,0,0,39,0,3,0,12,8,6,13,4,0,0,3,0,0,0,0,51,0,4,12,27,49,133,403,143,18,24,13,24,8,4,7,870,0,3,5,15,10,13,20,10,6,0,7,0,0,0,0,89,0,0,0,0,4,4,12,4,0,0,0,3,0,0,3,36,0,0,0,0,8,8,72,29,4,5,6,6,0,0,5,143,50,173,448,349,332,326,916,269,30,32,30,13,13,7,60,3043,0,0,10,20,20,24,54,34,4,0,0,6,7,0,3,184,0,0,4,10,0,5,13,10,6,0,4,0,0,0,0,49,3,31,114,159,194,212,494,193,80,47,78,66,11,0,34,1728,99,342,775,928,1339,1466,3585,1569,340,283,261,281,114,38,228,11653
SED30070,0,0,0,12,63,35,87,124,23,19,27,23,0,0,16,428,3,5,6,9,20,6,5,6,0,0,0,0,0,0,0,53,0,6,3,7,3,5,8,3,0,0,0,3,0,0,0,33,4,8,18,37,54,72,106,24,12,7,0,8,0,4,12,349,0,3,4,6,4,0,0,0,0,0,8,5,4,0,0,41,0,0,0,0,6,4,7,8,4,9,12,28,5,0,0,85,0,0,0,4,6,5,26,31,4,0,8,20,0,0,4,106,108,375,932,601,454,244,557,186,27,41,12,26,6,0,146,3720,0,0,14,21,15,23,36,28,3,0,0,10,0,0,0,147,0,0,0,6,11,6,10,5,0,0,0,0,0,0,0,48,32,101,151,161,164,84,194,112,22,14,15,23,14,7,29,1122,244,791,1456,1373,1447,990,1691,852,156,146,143,224,66,39,335,9965
SED30071,0,0,0,13,92,69,98,95,14,18,30,37,12,0,14,484,5,3,0,10,33,0,12,5,0,3,0,0,0,0,0,76,0,0,6,13,9,4,7,8,0,5,0,0,0,0,0,46,0,0,17,37,49,61,182,73,19,11,19,12,10,3,8,509,0,10,12,12,11,0,15,3,3,0,0,0,0,0,0,77,0,0,0,0,5,3,3,0,0,3,0,3,0,0,3,23,0,0,0,3,11,11,37,22,0,8,8,6,3,0,0,118,89,333,905,590,461,272,773,281,40,47,33,59,12,6,131,4028,0,6,21,19,29,24,50,34,3,10,11,4,5,7,6,232,0,0,0,19,7,17,13,13,0,0,3,3,0,0,3,86,26,65,155,242,227,200,320,150,38,30,22,36,27,3,45,1581,190,689,1422,1467,1798,1385,2609,1241,197,218,206,244,127,50,354,12204
SED30072,0,0,4,13,30,42,99,116,15,10,10,16,6,6,5,368,6,0,0,0,24,9,14,0,0,0,0,5,0,0,3,63,0,0,4,9,6,7,6,5,0,0,0,0,0,0,3,36,0,0,7,26,54,118,368,161,37,52,20,48,15,9,12,913,0,0,5,8,7,3,24,9,0,0,0,0,0,0,3,65,0,0,0,0,3,0,10,3,0,5,0,0,0,0,0,25,0,0,0,0,0,10,34,28,9,0,3,10,6,0,4,117,82,284,788,518,549,315,1029,303,37,31,20,33,16,6,119,4134,0,0,26,27,24,22,35,32,0,3,3,4,4,0,3,186,0,0,0,6,0,3,5,7,0,0,3,0,6,0,5,46,32,115,185,189,189,120,230,129,24,13,17,21,22,4,37,1338,209,643,1293,1276,1650,1342,3007,1322,198,169,158,237,98,45,331,11976
SED30073,0,0,0,14,70,61,116,158,33,30,30,43,13,10,15,577,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,7,0,5,4,5,0,34,0,0,3,3,8,21,121,21,5,4,13,15,6,0,7,230,0,0,0,0,5,4,34,50,3,13,11,5,8,10,0,142,0,0,0,0,0,5,7,7,0,0,4,9,0,0,0,25,0,0,0,0,8,10,20,29,0,0,0,5,9,0,0,82,33,100,203,118,81,60,97,47,12,12,12,19,8,0,30,842,0,0,3,10,3,9,26,11,5,3,0,3,6,0,0,83,0,0,0,3,9,5,78,32,7,5,8,0,4,0,7,147,4,11,33,58,52,31,228,140,27,24,24,43,20,16,17,718,63,202,314,380,431,398,1205,825,184,228,237,291,150,79,149,5127
SED30074,0,0,0,32,192,174,427,217,32,26,56,31,18,4,13,1225,0,3,0,8,15,13,17,5,0,0,3,3,0,0,3,73,0,4,5,13,4,4,27,16,4,0,3,3,0,0,0,86,0,0,7,15,24,54,131,68,5,16,4,6,0,3,6,341,0,3,23,8,21,12,53,47,3,5,3,8,4,0,8,195,0,0,0,0,3,8,14,10,4,5,0,0,5,0,0,49,0,0,0,0,8,10,35,33,7,3,3,3,3,0,0,117,70,178,431,317,246,236,584,269,42,35,13,30,19,6,54,2536,0,0,10,14,16,15,44,28,0,0,5,0,3,0,3,144,0,0,0,9,12,9,10,18,0,4,0,0,0,0,0,76,15,36,87,188,173,253,533,239,74,95,75,69,12,11,32,1885,140,413,773,996,1467,1566,4325,2159,462,414,441,499,174,72,273,14171
SED30075,0,0,0,4,30,21,40,38,8,3,9,7,0,7,18,183,0,0,0,7,21,6,8,0,0,0,0,0,0,0,0,42,0,0,3,6,5,5,7,5,0,5,0,0,0,0,7,44,0,0,14,22,18,47,109,38,4,13,4,0,3,0,7,284,0,6,7,4,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,21,0,0,0,0,0,3,12,18,0,4,3,6,0,0,8,59,45,212,659,430,391,248,524,137,22,13,11,21,3,0,131,2852,0,3,17,20,24,27,41,25,6,3,4,13,6,0,8,194,0,0,0,0,4,3,3,0,0,0,0,0,0,0,7,22,20,45,139,173,168,98,171,83,11,12,14,15,0,0,42,1007,114,424,1045,1115,1313,942,1541,579,100,104,100,152,56,23,368,7984
SED30076,0,0,0,13,85,55,180,90,31,38,56,98,36,14,24,731,4,0,0,4,23,6,14,25,5,5,11,14,0,0,0,116,0,0,5,12,18,30,74,60,15,18,33,40,21,6,9,348,0,0,11,28,49,82,197,60,10,21,17,28,10,8,6,523,0,0,5,4,21,19,119,51,17,21,17,41,14,13,5,347,0,0,0,3,58,133,138,123,35,36,67,62,27,0,3,688,0,0,0,4,19,32,78,59,20,18,32,53,30,8,3,352,32,90,250,247,280,298,701,362,80,93,97,150,116,28,63,2885,0,3,11,41,23,39,114,86,24,25,41,55,79,10,9,568,0,0,3,155,203,88,86,120,31,56,46,75,36,11,18,926,17,45,108,214,283,398,809,820,297,375,480,709,337,50,87,5028,116,449,788,1156,1756,2194,5013,3886,1294,1541,2013,2889,1354,349,522,25319
SED30077,0,0,0,8,30,25,113,106,23,23,33,40,6,3,10,439,0,3,7,5,4,0,4,0,0,0,0,0,0,0,0,23,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,17,0,3,13,12,5,17,70,41,7,4,0,7,9,6,0,186,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,4,10,23,4,9,25,29,6,0,4,116,0,0,0,4,0,0,16,14,4,3,4,7,0,0,0,54,61,164,363,222,125,57,85,32,8,6,3,5,9,0,51,1185,0,3,15,20,3,10,20,11,0,0,0,0,0,0,7,98,0,0,0,0,4,6,4,0,0,0,3,0,0,0,0,22,14,31,84,105,87,49,112,50,12,10,37,32,48,12,16,705,128,417,643,626,552,395,694,431,100,90,164,200,103,23,171,4742
SED30078,0,0,5,24,155,141,166,141,26,24,77,118,24,10,24,942,4,7,5,20,34,17,15,7,0,0,0,0,0,0,7,127,0,3,5,5,12,29,27,15,3,7,0,7,0,3,0,128,0,5,12,29,38,90,192,63,24,21,6,10,9,0,0,508,3,0,5,8,8,15,38,41,3,11,15,16,0,0,3,153,0,0,0,0,20,96,83,94,13,33,12,32,8,0,11,405,0,0,0,10,25,28,85,60,25,14,20,25,14,0,15,325,74,208,510,323,323,237,539,250,36,49,35,39,29,9,82,2743,5,5,14,23,27,43,56,38,14,9,21,26,6,0,3,290,0,0,0,36,31,17,30,73,14,33,14,26,13,0,11,301,45,101,187,288,291,397,548,419,158,169,195,281,88,17,76,3260,188,606,1136,1388,2190,2494,4494,2931,753,877,953,1273,493,95,543,20413
SED30079,0,0,0,19,105,76,95,53,15,15,13,20,4,0,8,426,0,0,0,9,42,33,8,3,0,0,0,0,0,0,6,108,0,3,8,8,8,13,31,13,0,0,0,0,0,0,0,87,0,0,9,36,98,131,345,107,19,16,10,25,10,9,3,809,0,0,8,10,31,14,55,18,0,5,10,0,4,0,3,162,0,0,0,0,7,67,63,21,6,0,3,5,4,0,4,185,0,0,0,4,22,18,48,31,7,0,4,12,6,0,3,150,42,148,517,457,454,239,580,187,31,7,25,15,5,4,35,2744,4,0,11,18,26,19,59,28,3,3,5,15,10,0,3,204,0,0,0,21,35,11,40,10,0,3,3,11,13,0,0,163,18,58,170,292,408,369,557,215,33,69,29,36,11,4,37,2316,113,379,977,1405,2273,1936,4150,1786,270,276,239,317,124,60,239,14535
SED30080,0,0,4,18,118,99,177,150,40,51,66,65,24,4,7,821,3,3,3,4,33,5,10,8,4,0,0,4,0,0,0,71,0,0,9,3,15,12,28,16,3,3,6,3,4,8,0,107,0,0,0,17,26,61,138,38,15,18,18,20,0,0,0,350,0,0,9,16,15,21,34,41,10,4,8,10,3,0,4,177,0,0,0,3,7,12,25,46,3,7,13,4,0,3,0,125,0,0,0,0,9,20,93,53,17,28,3,4,9,4,7,255,28,101,243,224,223,211,500,210,36,47,44,27,13,4,54,1974,0,3,11,19,26,32,97,39,7,3,7,9,3,6,6,281,0,0,0,24,20,10,33,37,4,13,3,4,9,0,0,158,14,25,89,155,205,233,479,340,109,159,138,166,63,15,34,2235,86,375,632,853,1312,1346,3215,2036,493,618,630,709,257,87,240,12892
SED30081,0,0,4,24,177,154,204,77,11,18,25,64,12,0,19,806,8,3,0,10,17,18,3,4,0,0,0,0,0,0,0,75,0,0,4,22,53,48,98,28,8,0,0,0,0,0,6,265,0,3,3,38,58,121,261,90,21,5,19,0,6,7,5,644,0,0,10,8,35,60,90,29,10,8,15,10,7,0,11,289,0,0,8,12,324,931,609,336,93,85,66,80,37,4,54,2638,0,0,0,6,24,33,40,27,5,4,6,10,3,7,0,172,40,89,220,183,179,117,188,57,5,10,15,5,7,3,49,1165,0,0,3,9,8,19,29,17,0,3,4,0,3,0,0,107,0,0,6,173,328,199,127,70,18,12,20,22,6,0,42,1019,17,49,155,280,557,834,1018,531,107,100,119,108,37,7,81,4000,124,314,738,1217,3509,5055,9597,5068,1055,1053,1225,1395,519,108,730,31708
SED30082,0,0,3,25,82,77,71,63,29,29,47,82,21,10,10,551,10,7,6,20,45,19,19,20,4,3,3,0,0,5,5,163,0,6,5,18,19,14,27,11,0,5,4,14,0,0,5,121,0,5,15,37,48,140,236,55,27,17,23,8,29,11,6,651,0,5,8,11,14,8,12,0,0,0,3,0,0,0,4,84,0,0,0,3,48,89,53,53,13,22,10,21,8,0,10,319,0,0,0,3,21,11,68,54,16,6,15,17,11,0,8,233,75,215,489,366,371,292,494,237,64,51,66,100,59,15,64,2949,7,6,15,26,35,48,72,52,8,14,17,22,23,8,10,365,0,0,0,25,24,16,27,19,6,20,22,7,17,7,7,189,58,139,268,290,310,319,506,512,280,388,473,832,289,33,97,4790,241,768,1339,1443,2110,2129,3504,2389,780,912,1154,1641,726,189,444,19781
SED30083,0,0,7,7,78,83,136,119,20,10,18,24,3,0,13,515,5,0,3,12,23,9,13,11,0,0,0,0,0,0,0,72,0,0,0,8,4,14,34,10,0,0,0,0,0,0,0,78,0,0,3,38,42,114,458,163,33,35,31,28,13,15,11,989,0,0,4,4,8,14,28,7,0,0,0,4,0,0,6,74,0,0,0,0,4,34,23,27,5,5,4,0,0,0,0,95,0,0,0,0,9,23,53,34,4,7,8,5,9,0,6,155,51,140,532,346,406,407,1232,617,82,49,63,60,36,3,86,4113,0,0,15,20,19,31,59,30,7,9,0,4,4,5,0,200,0,0,0,5,22,16,15,14,12,5,8,4,0,0,7,106,21,66,139,187,261,295,534,286,53,42,45,35,0,6,47,2033,123,370,971,1082,1962,2409,5657,2912,467,381,396,406,159,74,371,17740
SED30084,0,0,0,13,100,68,187,152,16,9,26,22,12,0,8,619,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,22,0,0,5,7,7,20,97,21,0,7,3,6,8,0,5,180,0,0,0,0,12,5,9,5,0,0,0,8,5,4,0,36,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,11,10,32,20,8,6,4,11,0,0,5,99,41,128,380,180,130,88,199,77,9,5,26,24,0,0,40,1329,0,0,6,3,0,9,32,15,0,4,5,5,5,0,3,83,0,0,0,3,8,8,27,24,7,3,6,5,5,0,5,97,13,41,78,102,140,121,320,181,59,47,68,71,10,7,31,1282,90,304,633,554,713,571,1410,853,150,129,176,202,63,19,142,6023
SED30085,0,0,4,22,110,84,200,142,49,44,88,218,30,7,23,1020,12,0,8,8,33,7,5,3,0,0,0,0,0,0,6,80,0,0,4,17,38,34,84,22,5,10,7,6,5,0,5,242,0,0,8,19,38,68,117,31,8,3,4,4,0,8,0,312,0,3,5,7,29,56,104,59,11,17,21,40,10,6,13,373,0,0,0,4,350,704,538,295,68,87,115,125,63,11,62,2428,0,0,0,3,15,17,51,38,16,6,11,8,10,0,4,173,41,105,213,187,155,107,170,95,9,20,14,9,4,7,30,1158,0,0,12,25,16,23,49,26,5,7,5,8,4,0,12,200,0,0,0,189,284,121,111,122,37,28,23,38,27,3,45,1025,30,59,135,275,362,539,661,453,127,116,124,157,65,12,92,3199,150,363,658,1209,2680,3559,6777,4237,1052,1138,1439,1887,644,163,670,26621
SED30086,0,0,0,9,41,41,107,127,27,17,23,29,11,7,7,434,4,0,6,0,8,5,5,0,0,0,0,0,0,0,0,23,0,0,12,7,3,0,9,12,3,8,3,9,9,7,0,81,0,0,4,20,15,40,168,32,11,15,3,17,7,7,4,349,0,0,0,4,3,7,16,27,7,13,3,4,0,4,0,88,0,0,0,0,0,17,8,15,3,0,7,4,6,0,0,61,0,0,0,0,3,10,18,22,4,0,11,6,0,0,5,69,60,176,402,229,148,71,190,76,5,17,14,11,3,6,46,1454,5,4,19,22,18,18,35,31,3,7,0,4,10,4,0,181,0,0,0,3,12,8,17,9,3,0,0,0,0,0,0,58,12,35,77,90,96,73,368,161,28,98,106,92,20,3,19,1270,109,366,660,617,651,498,1452,880,176,350,577,811,196,68,200,7611
SED30087,0,0,0,7,59,45,171,214,26,24,43,31,24,3,12,672,5,0,5,0,11,4,0,3,0,0,0,0,0,0,0,25,0,0,9,4,3,5,27,7,0,4,13,35,17,0,0,131,0,3,9,13,16,52,206,53,16,21,15,13,12,4,0,423,0,0,0,0,8,11,76,64,29,30,13,30,9,8,3,280,0,0,0,0,3,23,21,28,10,9,22,20,5,0,3,141,0,0,0,0,9,10,36,12,0,4,7,6,5,0,4,83,52,162,280,193,98,84,151,87,11,16,9,8,9,11,36,1215,0,9,15,26,15,19,45,19,3,8,3,8,3,0,3,169,0,0,0,0,0,3,22,16,10,12,0,6,3,0,6,79,13,30,48,85,103,128,627,421,109,176,128,151,46,3,36,2105,117,350,517,551,609,707,2473,1927,472,688,828,1210,376,79,222,11113
SED30088,0,0,3,9,67,59,166,102,22,26,44,46,8,9,16,582,0,0,4,3,11,7,3,3,0,0,0,0,0,0,0,35,0,0,8,8,7,3,8,6,0,0,0,0,0,0,0,40,0,0,8,7,23,39,141,35,11,11,8,4,16,6,7,309,0,0,0,7,3,3,22,11,4,4,4,5,9,0,0,74,0,0,0,0,0,4,3,9,5,0,0,3,0,0,0,29,0,0,0,4,8,21,33,29,3,0,3,3,0,5,8,120,36,111,377,257,212,188,303,143,21,19,38,39,21,11,43,1817,0,0,14,23,23,24,51,44,12,14,17,26,19,0,4,265,0,0,0,7,15,7,11,3,8,4,9,3,0,0,0,74,14,43,123,136,133,137,395,219,39,51,89,129,59,13,41,1612,83,306,750,766,930,823,1754,1073,206,223,337,440,201,71,189,8155
SED30089,0,0,0,9,74,60,189,141,17,17,27,34,17,12,19,612,5,0,0,0,0,0,4,0,0,0,5,0,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,8,0,0,8,5,6,20,76,38,4,18,8,40,21,4,8,250,0,0,0,0,4,0,7,29,0,4,5,10,9,0,0,67,0,0,0,0,0,5,4,9,0,3,0,0,4,0,0,20,0,0,0,0,3,9,12,11,10,0,0,4,0,0,0,60,9,44,163,75,37,40,85,40,3,17,10,24,8,4,24,589,0,5,8,7,6,5,13,13,0,9,0,0,4,4,0,74,0,0,0,0,8,4,7,6,0,0,5,3,0,0,0,35,7,30,65,51,36,54,172,142,24,31,22,44,37,27,24,770,31,130,333,272,359,406,1041,857,114,159,168,269,140,90,168,4532
SED30090,0,0,0,4,15,19,161,178,41,17,36,52,18,15,31,593,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,13,23,84,35,4,8,6,14,7,0,6,195,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,4,4,5,0,0,4,0,0,0,22,0,0,0,5,0,0,5,4,5,0,0,0,0,0,0,16,20,60,155,60,45,20,57,36,9,4,8,0,0,0,24,497,0,0,8,3,4,11,12,7,0,4,4,0,0,0,0,57,0,0,0,0,0,0,24,17,19,14,16,42,5,0,11,149,5,9,31,30,50,43,83,51,28,16,23,22,12,15,15,427,42,119,255,235,272,247,669,504,134,91,121,195,59,44,140,3132
SED30091,0,0,4,24,122,112,203,129,30,23,33,27,10,0,23,734,4,0,0,6,16,7,10,6,0,0,0,0,0,0,0,50,0,0,7,5,19,22,26,0,0,5,0,0,0,0,0,89,0,3,11,50,51,84,179,42,9,12,5,0,0,0,7,450,0,3,5,14,14,20,36,44,0,9,11,3,3,0,0,164,0,0,0,0,30,72,65,35,5,4,3,4,5,0,3,230,0,0,0,0,31,35,90,58,10,12,9,6,3,0,4,248,43,161,627,438,279,132,208,45,4,4,11,7,0,0,142,2095,0,0,3,20,14,17,20,25,3,0,10,6,5,0,0,116,0,0,0,30,55,31,48,30,7,7,3,8,7,0,14,252,17,59,173,235,589,698,1058,596,197,151,162,225,41,14,108,4320,109,404,1043,1326,2235,2636,5014,3208,700,582,614,785,252,86,644,19633
SED30092,0,0,0,14,43,30,71,140,18,26,19,23,4,9,9,414,0,0,5,0,9,4,9,11,0,6,0,3,0,0,0,51,0,0,0,10,4,0,4,0,0,0,0,0,0,0,0,21,0,0,3,5,22,58,363,138,25,19,18,44,9,3,13,733,0,0,0,3,0,0,15,18,0,0,0,8,0,0,0,48,0,0,0,0,0,0,0,17,10,0,9,3,0,0,0,37,0,0,0,9,5,3,45,31,11,0,9,8,6,0,4,131,43,109,363,231,253,188,403,227,44,50,25,45,48,9,56,2098,3,0,9,15,13,26,42,13,7,5,4,4,6,0,5,161,0,0,0,0,4,0,10,10,6,0,5,0,4,0,3,43,30,47,90,114,90,118,274,173,39,44,68,162,76,8,31,1382,105,257,629,728,841,725,1944,1288,241,233,239,459,221,53,202,8176
SED30093,0,0,3,34,185,129,273,170,32,25,23,47,11,0,21,951,4,0,0,6,35,11,7,0,0,0,0,0,0,0,0,57,0,0,0,8,4,9,21,8,3,0,0,0,0,0,0,57,0,0,7,15,24,31,92,17,5,0,0,0,6,0,3,201,0,0,7,15,5,7,34,86,3,0,6,5,3,0,3,177,0,0,0,0,13,48,34,31,6,0,5,4,0,0,0,141,0,0,0,0,61,41,217,142,57,49,17,29,5,4,6,632,25,122,493,329,195,82,136,45,0,0,5,12,0,0,65,1510,6,0,0,14,7,12,28,24,3,0,0,3,0,0,0,99,0,0,0,25,81,54,54,38,11,10,3,9,6,0,8,293,7,43,182,350,709,1098,2216,1640,447,294,459,578,125,31,194,8384,81,285,916,1237,2315,3113,6522,4983,1033,718,982,1138,343,147,672,24478
SED39494,0,0,0,4,8,3,16,5,5,3,4,5,0,0,9,61,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,7,7,9,30,0,0,0,0,0,3,22,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,6,16,4,3,3,45,0,0,0,0,0,0,6,11,0,0,0,6,0,3,0,17,7,40,168,110,75,29,93,44,13,3,23,52,35,15,42,764,0,0,7,6,5,9,8,8,0,0,3,10,8,0,6,62,0,0,0,0,3,0,4,3,0,0,0,4,3,0,0,24,0,4,29,21,37,35,56,41,16,11,39,143,87,35,57,619,15,83,260,264,286,210,365,223,69,47,138,371,213,124,230,2917
