SED_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
SED28408,17,157,2243,10917,6721,781,101,228,21159,7,531,1252,734,146,13,6,65,2748,0,30,120,175,62,6,0,0,400,5,562,1374,910,208,16,3,68,3148,5,227,384,108,6,0,0,19,760,0,16,34,18,8,0,0,0,76,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,249,415,125,8,3,0,21,839,0,7,9,10,9,0,0,0,29,3,11,3,11,12,0,3,0,43,31,978,4051,11978,6951,803,110,324,25225
SED28507,21,97,1189,12904,11030,1212,178,402,27032,3,119,1095,864,167,16,0,48,2310,0,3,152,413,58,10,4,13,656,3,123,1249,1280,224,22,4,64,2969,0,11,181,106,0,0,0,4,296,0,0,13,0,0,0,0,0,23,0,40,139,17,0,0,0,5,201,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,15,0,51,336,123,0,3,0,8,532,6,20,7,3,0,0,0,3,39,0,0,6,6,5,0,0,0,16,37,295,2791,14316,11262,1240,179,475,30587
SED28607,17,176,3117,10039,3846,661,86,162,18101,3,341,1257,863,111,12,5,43,2642,0,70,1223,2397,697,56,12,38,4495,5,413,2485,3264,812,70,12,84,7137,5,451,1009,160,5,3,4,28,1668,4,203,386,32,0,0,0,11,637,12,91,157,15,0,0,0,4,289,4,93,111,27,0,0,3,12,253,0,0,0,0,6,0,0,0,13,26,851,1667,237,8,7,4,53,2859,0,33,60,32,11,5,0,0,150,0,7,16,8,3,0,0,4,41,49,1476,7349,13583,4694,737,100,305,28288
SED28704,22,97,847,10296,16833,2091,340,349,30876,7,50,447,518,219,17,0,15,1275,0,9,157,485,66,9,0,7,729,7,56,607,1004,277,26,0,24,2004,0,10,62,27,0,0,0,0,103,0,0,45,7,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,13,0,20,118,36,5,0,0,0,177,0,0,0,0,0,0,0,0,6,0,0,4,0,8,0,0,0,22,34,169,1574,11336,17126,2120,349,377,33080
SED28803,19,109,941,12423,18131,2560,346,532,35074,0,10,327,613,220,11,3,35,1224,0,19,549,791,123,8,4,30,1521,3,31,874,1400,341,15,3,63,2748,0,3,93,85,8,0,0,4,197,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,15,0,4,113,91,10,3,4,4,230,0,5,0,4,5,0,0,0,12,0,3,6,10,8,4,0,0,35,30,160,1935,13934,18493,2583,353,600,38092
SED29494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED30001,10,83,317,6074,8300,1586,288,189,16847,0,11,128,225,32,3,0,7,409,0,22,234,2276,312,5,0,58,2906,0,30,363,2503,348,8,6,66,3317,0,23,109,40,11,0,0,0,190,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,3,0,3,0,25,0,24,115,54,19,4,10,4,225,10,28,3,0,0,4,0,0,45,0,5,0,10,12,0,0,3,32,23,169,809,8643,8676,1600,292,255,20466
SED30002,12,44,363,5675,7321,2180,384,127,16108,12,287,484,382,21,0,0,39,1230,0,18,277,1200,322,0,0,17,1842,9,307,765,1585,341,0,5,55,3073,5,15,105,112,10,0,0,0,242,0,0,8,17,6,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,6,0,0,18,5,17,114,130,19,4,3,0,301,39,78,36,3,0,0,0,17,176,4,0,0,0,0,0,0,4,16,69,454,1281,7397,7683,2186,395,208,19670
SED30003,12,107,1258,5741,8480,1190,242,217,17244,0,57,187,288,111,4,0,9,653,0,8,200,1488,167,0,0,24,1881,0,67,389,1771,278,4,0,26,2539,0,54,110,59,16,0,4,12,253,0,3,8,0,0,0,0,0,7,0,65,215,18,0,0,0,11,304,0,0,0,0,0,0,0,0,0,0,8,17,0,4,0,0,0,34,0,133,352,70,24,7,5,23,602,10,64,37,7,0,0,0,7,128,0,0,10,20,6,0,0,0,29,17,374,2041,7606,8782,1199,250,279,20549
SED30004,47,222,1068,6320,7314,1171,240,171,16554,3,90,541,207,34,3,0,16,895,6,66,680,134,16,0,0,22,912,4,155,1217,341,48,6,0,35,1808,6,94,712,189,10,0,0,18,1028,0,62,546,172,9,0,0,7,802,3,49,206,59,6,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,5,214,1459,424,23,0,6,24,2159,16,35,34,27,11,4,6,7,139,5,11,119,34,8,5,3,5,190,85,634,3898,7141,7402,1183,252,245,20849
SED30005,9,52,568,3152,3791,789,196,102,8660,6,73,1357,1102,62,8,4,56,2667,14,243,897,2099,221,7,7,53,3543,22,315,2254,3197,288,16,8,105,6206,7,261,719,100,15,3,7,46,1159,20,572,1887,274,5,0,0,54,2809,5,550,1058,138,15,0,0,28,1787,0,128,990,546,32,0,0,25,1720,0,4,7,5,5,0,0,0,20,29,1509,4664,1062,70,8,5,148,7490,19,100,81,8,0,0,0,10,211,0,26,32,17,4,0,5,7,89,81,2005,7594,7439,4150,816,213,371,22662
SED30006,13,44,906,4052,4880,1305,208,125,11528,16,64,882,930,32,0,0,32,1958,9,58,486,2100,421,27,5,28,3141,24,123,1372,3032,456,21,5,63,5096,13,94,188,50,3,0,0,13,362,0,82,437,308,40,5,0,14,887,0,33,659,470,31,0,0,10,1201,0,7,208,99,0,0,0,0,324,0,0,3,4,0,0,4,0,8,15,219,1497,926,85,10,4,41,2789,14,74,72,15,3,0,0,3,193,3,9,18,55,19,0,0,3,114,67,472,3864,8083,5440,1336,214,232,19715
SED30007,10,91,505,4422,7813,1415,273,127,14658,11,84,922,921,26,0,0,41,2003,0,25,241,684,79,0,3,8,1043,10,113,1158,1597,108,6,4,55,3051,14,123,621,508,86,6,0,39,1397,0,4,149,86,3,0,0,3,248,0,17,330,245,60,0,0,11,666,0,0,0,0,0,0,0,0,0,0,9,12,4,8,0,0,0,32,17,162,1111,846,158,3,0,48,2346,0,0,0,0,0,0,0,0,0,0,0,5,8,7,0,0,0,23,40,370,2783,6878,8085,1423,283,231,20080
SED30008,21,68,1005,4757,4477,1961,343,68,12713,0,45,235,166,9,0,0,4,460,7,157,807,2640,323,9,3,37,3980,7,201,1042,2808,327,9,3,44,4440,25,342,935,235,17,0,0,34,1594,0,244,1530,385,12,6,5,24,2203,0,69,588,145,21,0,0,50,883,0,35,51,5,0,0,0,0,86,0,5,4,0,0,0,0,0,15,23,690,3104,782,51,7,4,110,4777,23,74,23,8,0,0,0,4,131,0,0,3,7,7,0,0,3,27,75,1036,5175,8356,4866,1983,355,232,22084
SED30009,21,110,1362,8516,4590,700,161,211,15671,12,212,1118,327,19,5,0,62,1759,9,143,130,114,3,3,0,17,419,23,354,1249,440,24,9,7,75,2174,12,357,1016,282,17,3,3,52,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,12,357,1016,282,17,3,3,52,1738,48,147,52,20,12,4,0,19,299,4,7,8,12,5,0,0,0,37,107,974,3688,9273,4641,706,170,358,19914
SED30010,26,347,802,7664,9818,817,197,333,20006,0,224,632,555,129,0,3,47,1600,3,52,288,914,45,0,0,36,1335,10,280,924,1469,172,0,4,86,2932,0,106,81,57,10,0,0,7,261,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,22,0,110,99,63,16,0,0,10,299,0,0,8,0,0,0,0,0,5,0,0,0,5,3,0,0,4,17,29,734,1831,9192,10011,823,202,430,23260
SED30011,57,434,1796,8050,4809,693,207,319,16362,44,159,703,178,23,0,0,40,1142,0,53,251,258,45,0,4,17,623,41,211,949,433,68,0,0,60,1763,4,19,94,17,4,0,0,4,139,0,7,6,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,96,22,3,0,0,4,163,61,105,27,29,9,0,6,57,291,11,32,18,28,11,0,0,12,111,171,802,2887,8562,4901,703,219,447,18689
SED30012,9,74,585,4181,3922,823,170,114,9873,0,65,875,537,41,4,0,26,1555,5,46,629,1928,244,8,4,48,2923,7,115,1509,2465,287,11,11,76,4475,45,181,661,116,12,3,5,20,1043,0,263,1428,235,21,0,0,25,1974,4,96,650,233,10,0,0,11,999,0,47,803,152,12,0,0,10,1025,0,8,9,0,3,0,0,0,23,54,603,3547,739,53,11,4,61,5069,10,18,14,5,5,0,0,0,49,0,8,9,6,6,0,0,3,38,82,817,5661,7401,4268,845,185,260,19505
SED30013,162,507,2367,7568,5368,872,224,316,17373,0,19,249,135,7,0,0,5,419,0,5,24,51,4,0,0,5,86,0,24,272,188,9,0,0,11,508,0,65,224,112,16,0,0,4,424,3,5,24,22,0,0,0,0,59,0,4,69,73,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,79,326,210,14,0,0,8,641,64,175,60,38,23,0,0,90,447,9,12,7,11,6,0,0,33,81,241,801,3019,8009,5416,874,229,459,19054
SED30014,26,158,1011,5626,3835,891,299,198,12036,27,331,1003,214,14,0,0,70,1667,25,321,1026,236,12,6,10,37,1684,51,647,2037,458,30,6,10,109,3348,108,818,1974,227,12,9,4,84,3247,29,488,1335,366,10,0,4,44,2267,6,31,178,166,4,0,0,7,392,0,61,191,147,8,0,0,10,414,0,3,4,0,0,0,0,0,8,144,1401,3680,901,40,11,12,140,6324,52,131,31,22,7,3,0,19,269,7,40,58,15,7,0,8,41,172,282,2372,6812,7023,3912,913,324,503,22155
SED30015,108,512,2038,7177,5307,889,226,413,16670,0,83,246,287,38,8,3,24,697,0,0,11,70,15,0,0,5,105,0,80,262,361,53,8,3,26,799,0,57,145,68,15,3,0,11,294,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,17,0,59,155,73,17,4,3,11,316,41,81,40,33,14,7,0,64,276,7,21,15,25,7,4,8,10,90,163,755,2511,7667,5400,909,236,519,18155
SED30016,17,94,770,5570,7024,1135,227,159,14987,6,23,619,561,69,5,0,31,1299,4,46,289,668,88,7,3,14,1117,5,72,900,1225,154,10,3,46,2416,20,225,368,246,18,6,3,30,909,4,67,405,117,3,0,4,8,604,0,90,817,496,26,0,0,13,1442,10,62,242,382,10,0,0,7,711,0,14,15,3,9,4,0,0,48,29,449,1844,1242,63,8,7,64,3711,47,130,68,20,13,0,3,11,291,0,18,9,14,4,0,0,5,55,105,766,3601,8066,7248,1155,237,279,21462
SED30017,17,105,384,6749,6609,1405,239,138,15643,10,216,486,298,18,8,0,17,1057,21,35,657,753,39,0,0,13,1511,25,254,1139,1054,59,8,0,37,2564,0,69,242,38,0,0,0,11,367,12,3,17,8,0,0,0,0,42,0,0,56,24,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,8,15,0,3,3,0,0,41,15,80,335,79,9,6,0,9,533,9,55,36,0,0,0,0,9,114,0,5,4,5,0,0,0,0,20,70,492,1903,7883,6675,1415,249,191,18880
SED30018,10,46,527,4154,6627,2406,423,124,14312,0,21,139,187,3,0,0,4,357,12,61,537,1990,147,14,0,33,2786,12,78,677,2175,150,13,0,35,3142,0,46,95,105,0,0,0,3,252,0,14,276,51,3,0,0,6,341,0,40,137,35,0,0,0,4,213,0,0,0,0,0,0,0,0,0,3,0,4,0,5,9,0,0,23,9,102,510,192,11,9,0,10,828,0,0,0,0,0,0,0,0,7,0,3,7,7,4,0,0,5,22,31,229,1717,6525,6786,2427,427,169,18313
SED30019,9,109,966,3407,3370,1787,382,102,10124,0,33,86,44,6,0,0,0,173,4,94,501,987,81,11,3,20,1702,4,127,588,1023,88,11,3,26,1872,33,758,1850,413,64,0,5,46,3182,39,378,3346,472,38,0,3,61,4349,32,671,2061,511,17,0,0,32,3331,10,601,903,216,9,0,0,16,1757,0,3,0,4,0,0,0,0,12,115,2411,8167,1621,132,13,10,154,12630,0,5,15,5,0,0,0,0,23,9,7,19,13,6,4,0,7,61,133,2665,9758,6066,3593,1813,401,288,24716
SED30020,49,271,1075,6735,7802,1483,381,246,18045,0,47,278,276,15,0,3,5,627,0,0,21,19,0,0,0,0,54,0,45,304,297,18,0,4,6,674,0,11,101,16,3,0,0,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,10,6,19,100,16,3,0,0,4,143,21,38,10,7,7,4,0,10,100,0,7,4,14,15,0,4,11,54,68,378,1499,7071,7844,1493,389,274,19015
SED30021,145,655,2078,5964,3612,583,249,320,13607,6,100,505,219,23,3,3,26,888,0,65,378,148,32,5,0,18,645,9,167,888,367,53,8,3,48,1537,11,176,602,124,15,0,0,45,970,0,5,13,3,3,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,15,12,184,614,124,14,8,0,51,1011,86,166,72,50,29,9,11,100,516,13,61,52,47,17,0,7,24,222,264,1230,3701,6555,3722,594,275,553,16893
SED30022,29,102,987,3459,15758,1861,425,326,22957,0,24,166,1070,297,0,0,26,1595,0,4,78,1260,226,4,0,24,1601,0,31,245,2332,528,6,5,51,3195,0,0,21,84,73,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,6,0,0,0,0,36,0,8,42,90,70,0,0,0,213,0,25,18,10,8,0,0,4,71,0,7,0,11,30,0,0,0,59,39,170,1294,5897,16401,1873,429,388,26495
SED30023,10,97,1081,5344,5041,1969,452,90,14087,4,13,0,27,5,0,0,0,57,10,63,344,628,127,17,5,16,1211,19,70,349,655,133,17,5,18,1264,33,452,535,185,39,10,12,19,1281,18,149,816,215,9,6,3,12,1231,9,106,394,59,0,0,0,10,582,0,324,338,84,4,0,0,6,759,0,4,0,0,6,0,0,0,17,55,1030,2086,548,61,14,19,42,3855,0,8,13,6,3,0,0,0,27,4,11,5,7,3,0,0,0,30,87,1219,3529,6557,5234,1997,481,147,19259
SED30024,22,93,503,4098,4113,1071,325,140,10373,10,52,436,328,18,3,7,15,867,3,90,567,1272,134,20,0,32,2111,15,147,1002,1599,147,25,3,43,2984,36,203,796,130,38,6,7,32,1242,0,155,1066,241,15,3,3,23,1507,4,85,544,238,23,0,0,13,904,9,39,366,125,10,0,0,8,548,0,5,14,11,7,4,0,3,45,46,486,2777,747,90,13,12,80,4251,4,26,39,12,0,0,0,0,80,3,7,21,10,0,0,0,0,44,97,750,4342,6460,4359,1111,345,269,17731
SED30025,4,57,426,5478,6998,1833,278,98,15175,6,37,190,222,38,0,0,8,489,3,76,554,1293,152,0,0,26,2101,3,109,741,1519,188,0,0,27,2591,0,155,377,154,43,0,3,8,734,0,102,422,56,0,0,0,11,600,0,5,165,23,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,10,7,4,6,3,0,0,20,0,268,971,235,45,6,4,21,1552,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,10,12,442,2142,7234,7231,1843,280,149,19332
SED30026,10,63,752,6669,5965,1578,241,78,15369,0,16,298,74,0,0,0,13,403,0,22,351,594,64,0,0,6,1040,0,37,652,672,64,0,0,15,1443,8,130,381,255,57,0,5,13,851,11,107,465,57,0,0,0,8,651,5,50,140,31,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,18,29,293,994,346,60,5,5,21,1750,0,0,0,0,4,0,0,0,4,0,9,0,3,0,0,0,0,17,39,399,2404,7692,6096,1588,244,119,18579
SED30027,21,76,545,5117,5313,1136,301,173,12689,6,20,289,266,16,4,3,7,613,0,79,432,1975,153,12,0,54,2712,0,101,720,2244,172,18,3,66,3325,9,87,502,363,26,0,6,34,1024,12,133,152,41,3,0,0,6,354,0,53,40,47,4,0,0,0,144,0,0,0,0,0,0,0,0,0,0,6,13,3,4,4,0,0,32,20,276,700,461,42,6,6,42,1554,31,242,119,5,0,0,0,23,409,0,0,3,4,0,0,0,0,13,74,698,2088,7822,5528,1157,314,308,17992
SED30028,13,116,649,6502,6873,991,177,190,15504,5,81,204,166,63,17,4,8,546,9,21,304,319,21,0,0,16,687,9,101,505,482,91,16,5,24,1228,0,109,658,271,14,0,0,17,1077,13,20,111,27,3,0,0,6,178,0,5,155,44,0,0,0,0,205,0,4,80,5,0,0,0,0,89,0,0,0,0,0,0,0,0,0,16,145,1001,351,18,0,0,23,1548,18,98,38,11,0,0,0,10,175,4,13,11,7,0,0,0,0,42,57,472,2200,7352,6983,1009,184,250,18495
SED30029,50,362,1409,5874,6404,1421,468,206,16193,0,8,98,82,19,0,3,3,224,0,6,9,25,0,0,0,0,43,0,16,107,110,21,0,3,3,264,0,0,18,4,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,24,22,8,14,5,5,0,82,7,25,36,15,21,5,5,0,108,9,23,39,35,20,4,8,8,147,4,12,14,13,16,0,0,5,65,68,439,1601,6058,6477,1429,483,218,16777
SED30030,10,130,1288,4954,3622,1705,290,96,12105,0,25,56,20,0,0,0,0,109,8,181,491,990,94,10,3,8,1783,3,203,543,1012,98,10,3,9,1893,60,718,1112,339,29,5,3,40,2310,8,224,2761,425,10,5,3,31,3465,0,118,632,231,4,0,0,12,998,0,189,429,65,6,0,0,12,691,4,0,7,5,0,3,0,0,18,74,1245,4939,1065,48,12,11,91,7483,0,0,11,6,0,0,0,0,22,0,9,14,6,0,0,0,4,40,88,1593,6806,7040,3773,1732,298,212,21542
SED30031,58,437,1140,4807,3978,785,297,277,11782,3,32,199,158,23,6,0,11,436,3,11,112,89,14,3,0,9,236,9,43,315,253,35,3,0,18,671,8,84,355,148,9,0,3,10,622,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,87,362,148,9,3,3,10,629,49,80,33,30,16,3,6,18,239,15,42,28,51,31,11,10,17,202,131,680,1882,5296,4071,811,316,340,13522
SED30032,153,604,2389,8773,5653,987,244,332,19134,4,100,343,136,19,4,4,20,628,9,37,143,94,13,0,0,7,302,14,137,489,229,30,4,3,24,925,11,93,160,60,5,0,0,14,350,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,11,102,177,62,6,0,0,14,368,69,126,80,37,24,0,7,18,361,14,58,21,15,11,0,0,4,120,260,1020,3144,9120,5723,989,255,394,20906
SED30033,40,221,1850,7632,6908,813,223,265,17942,13,114,905,548,38,0,0,41,1664,20,163,496,489,31,0,0,30,1224,24,274,1405,1038,65,0,0,75,2884,0,19,165,43,5,0,0,5,233,0,13,92,30,0,0,0,3,143,0,18,168,95,0,0,0,3,293,0,0,4,3,0,0,0,0,3,0,0,3,0,0,0,0,0,9,5,52,432,173,14,0,0,13,684,65,184,98,35,19,0,0,22,425,13,41,49,16,17,3,0,11,151,151,766,3837,8895,7023,816,219,381,22093
SED30034,136,765,2898,9174,4330,807,207,455,18778,3,82,518,116,14,3,0,29,769,0,37,145,29,3,0,0,3,224,3,120,668,144,18,3,0,35,992,6,115,439,98,11,4,3,38,713,0,0,13,3,3,0,0,0,19,0,0,10,9,3,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,115,455,110,19,5,0,40,755,69,126,70,43,21,3,0,29,366,12,34,22,30,17,3,8,21,142,228,1160,4113,9501,4405,816,216,576,21029
SED30035,45,327,1428,6732,7354,835,186,287,17196,0,29,200,151,9,9,0,20,416,0,8,59,36,3,0,0,0,112,0,39,251,191,18,9,0,22,529,0,54,78,26,15,3,4,20,201,0,0,20,0,0,0,0,0,25,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,6,0,51,106,33,14,3,4,19,233,33,109,18,24,15,0,3,20,233,0,8,13,19,7,3,5,4,62,91,536,1814,6993,7405,852,200,355,18246
SED30036,25,134,804,7857,5977,958,232,260,16248,11,109,253,117,15,0,0,26,536,6,92,325,2563,269,5,0,72,3331,18,200,576,2684,283,3,3,99,3866,13,108,36,21,0,0,0,8,183,3,42,60,16,0,0,0,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,31,7,0,0,0,56,15,155,99,63,8,0,0,18,366,9,66,25,0,0,0,0,8,107,0,3,7,21,10,0,0,5,46,62,564,1519,10625,6275,969,238,389,20636
SED30037,16,183,1357,7667,5941,794,160,178,16295,27,145,536,358,27,0,0,39,1129,0,107,235,280,5,0,0,14,648,33,250,768,638,31,0,0,50,1776,5,237,266,72,3,0,3,35,623,0,33,31,4,0,0,0,0,70,0,9,0,0,0,0,0,0,12,4,20,18,9,0,0,0,0,45,0,10,0,5,0,0,0,0,16,14,311,319,82,3,0,4,35,761,0,0,0,7,9,0,0,0,19,0,11,0,8,6,0,0,3,25,62,752,2449,8399,5987,803,165,268,18881
SED30038,21,330,1152,6894,6990,1123,278,239,17029,4,316,311,433,55,0,3,31,1157,7,38,146,151,14,0,3,7,369,12,356,448,586,77,0,5,39,1521,0,26,50,43,5,0,0,0,126,0,0,16,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,0,0,0,15,0,30,71,47,5,0,0,4,161,4,22,13,5,4,0,0,0,53,4,19,11,8,3,4,0,0,50,42,753,1695,7541,7079,1136,287,284,18813
SED30039,11,55,329,4769,12404,2019,468,244,20290,0,36,68,79,61,0,0,0,246,0,11,55,435,170,7,0,7,684,0,46,122,510,238,6,0,11,927,0,6,0,8,0,0,0,0,14,0,10,0,13,0,0,0,0,19,0,15,62,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,3,17,9,0,0,0,0,29,0,36,78,29,0,0,0,0,150,5,46,11,3,0,0,0,3,72,0,0,4,10,9,0,0,0,19,23,183,545,5316,12646,2027,470,261,21461
