SED_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
SED30065,0,0,0,6,0,0,5,12,0,21,0,0,0,4,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,3,12,4,0,0,0,0,22,0,6,6,15,12,6,37,27,4,121,4,58,69,294,231,207,181,101,24,1168,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,0,13,25,15,15,4,4,72,0,0,6,65,35,25,25,5,0,159,0,0,0,18,5,9,16,0,0,40,0,0,6,4,0,0,0,0,0,10,0,14,10,36,28,47,40,20,8,205,0,12,0,5,0,4,7,0,0,32,0,28,40,124,88,49,47,13,0,380,0,0,0,7,6,0,3,0,0,17,0,0,0,18,0,0,0,0,0,15,0,4,3,43,34,18,10,0,0,107,0,0,0,0,0,0,5,0,0,3,6,22,17,74,27,27,23,9,0,207
SED30066,0,0,0,0,0,0,3,5,3,17,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,12,0,0,3,18,17,22,40,27,7,136,4,31,43,172,204,252,222,110,17,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,24,9,0,0,57,0,3,3,66,35,39,17,7,3,174,0,0,0,10,5,4,11,8,0,40,0,0,0,0,0,0,0,0,0,0,0,8,10,18,34,34,52,28,10,190,0,6,0,5,0,15,3,0,0,30,0,7,11,57,74,57,44,29,3,287,0,0,0,7,6,0,4,4,0,18,0,0,0,13,0,0,0,0,0,20,5,6,0,33,21,13,4,3,0,90,0,0,0,0,0,0,0,0,0,3,3,10,17,60,36,45,24,11,3,205
SED30067,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,0,0,7,0,0,8,29,10,7,5,0,0,61,4,4,159,265,7,5,0,0,0,445,0,0,0,6,4,11,14,6,3,45,4,35,95,422,208,173,97,27,12,1074,0,0,0,0,0,0,0,0,0,7,0,0,3,18,0,0,0,0,0,20,0,6,22,52,58,23,11,0,0,187,0,21,46,233,105,112,49,22,3,589,0,0,0,22,0,7,12,3,11,57,0,8,3,16,16,18,9,3,0,64,0,0,6,33,28,11,10,14,0,105,0,5,8,17,14,4,6,4,0,58,3,5,27,68,31,18,4,4,4,162,0,3,15,35,22,12,8,4,0,104,0,0,3,47,5,4,0,0,0,56,0,11,21,88,30,19,10,0,0,175,0,0,0,5,0,0,0,0,0,5,0,7,10,62,11,11,5,5,0,115
SED30068,0,0,0,0,4,0,5,6,0,17,0,0,0,0,0,7,0,3,0,13,0,0,0,5,4,0,4,0,0,14,0,0,0,11,0,0,0,0,0,8,0,0,5,8,7,3,32,32,7,102,8,45,90,215,233,241,151,71,29,1074,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,11,23,17,5,4,3,77,0,5,13,49,30,25,22,6,0,152,0,0,0,12,6,12,10,10,8,54,0,0,0,3,0,3,4,3,0,18,0,10,9,25,38,59,51,33,26,252,0,5,0,5,10,3,7,0,0,25,0,35,90,127,146,87,32,32,13,548,0,0,3,10,7,8,3,4,3,31,0,0,7,24,14,8,8,0,0,53,0,0,4,48,8,11,5,0,0,83,0,0,0,0,0,0,0,0,0,6,6,14,21,28,13,22,22,7,6,126
SED30069,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,9,4,0,14,0,0,5,19,6,10,4,0,0,49,0,0,12,40,4,0,0,0,0,55,0,5,3,9,14,11,16,15,8,83,3,56,111,324,221,198,88,34,4,1049,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,15,0,0,5,16,35,27,12,4,6,110,0,19,44,176,87,74,33,11,0,438,0,0,0,8,3,6,3,4,0,20,0,0,6,17,5,13,15,0,0,61,0,5,9,26,20,20,26,14,0,116,0,0,0,5,9,7,7,0,0,32,0,27,48,130,123,60,36,16,6,435,0,3,0,15,4,11,9,4,0,46,0,0,0,12,0,0,3,0,0,20,0,8,16,39,19,9,0,0,0,89,0,0,0,0,0,3,0,0,0,3,3,8,12,23,13,10,7,5,0,84
SED30070,0,0,0,0,0,3,9,10,0,19,0,0,0,5,0,6,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,4,5,16,51,37,6,122,4,45,67,219,169,240,273,137,31,1188,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,4,10,19,21,23,12,0,0,93,3,20,26,115,50,49,38,6,4,303,0,0,0,5,3,7,7,8,3,30,0,0,0,4,3,0,0,0,0,16,0,0,0,3,14,22,49,43,6,139,0,0,0,6,9,6,9,0,0,19,0,5,7,33,35,33,50,19,3,188,0,0,0,9,6,0,4,4,0,24,0,0,7,42,3,0,3,0,0,47,0,0,3,41,20,10,4,0,0,70,0,0,0,0,0,0,0,0,0,6,0,4,0,16,12,18,24,3,0,81
SED30071,0,0,0,0,0,3,4,4,0,18,0,0,0,0,5,3,7,3,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,7,0,0,8,9,9,11,39,25,19,116,3,66,123,347,349,327,244,105,32,1600,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,3,24,33,25,17,7,0,116,0,9,12,119,68,77,40,15,3,348,0,0,0,10,0,6,16,0,5,42,0,0,3,9,11,13,9,3,0,43,0,8,11,18,22,49,61,55,19,239,0,3,0,3,4,13,7,0,0,27,0,11,25,70,51,41,38,8,8,261,0,4,0,4,7,3,14,9,5,41,0,0,0,13,3,0,0,0,0,13,0,4,5,40,25,19,5,0,0,94,0,0,0,0,0,0,0,0,0,5,0,11,10,31,18,20,23,7,0,123
SED30072,0,0,0,0,0,0,7,5,4,18,0,0,0,0,4,4,4,3,0,14,0,0,0,0,0,0,0,0,3,8,0,0,6,13,0,0,0,0,0,16,0,0,0,9,13,18,49,23,11,114,4,64,116,347,275,303,201,82,18,1408,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,9,22,12,20,0,3,65,0,8,28,98,61,36,27,0,3,261,0,0,3,14,11,3,7,4,3,43,0,0,0,6,0,4,0,0,0,8,0,6,9,30,33,55,51,37,18,235,0,0,0,5,7,9,6,0,0,21,9,41,45,147,103,60,50,11,3,459,0,0,0,9,9,7,3,3,0,33,3,3,0,6,0,0,0,0,0,16,0,12,6,36,23,12,3,0,0,92,0,0,0,6,0,0,0,0,0,10,0,5,0,29,9,18,15,9,0,95
SED30073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,4,13,41,3,0,0,0,0,62,0,0,0,6,0,0,11,11,8,37,4,22,29,105,82,79,40,19,5,380,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,13,0,0,11,19,12,11,7,0,0,59,0,17,41,148,74,64,35,12,3,398,0,0,0,0,3,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,5,5,15,8,8,4,47,3,0,6,0,0,3,0,0,0,12,0,10,20,44,23,11,6,3,0,122,0,3,9,24,7,0,0,0,0,57,0,0,0,14,0,0,0,0,0,17,5,4,3,25,18,7,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3,0,17,3,4,6,0,0,35
SED30074,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,5,0,0,9,0,0,0,5,3,0,0,0,0,18,0,9,17,125,3,0,0,0,0,157,0,3,0,8,4,9,21,12,4,60,6,66,94,375,231,194,96,47,20,1125,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,19,0,8,13,47,33,31,17,5,0,143,3,41,69,265,161,135,72,24,0,777,0,0,0,17,11,10,5,4,0,45,0,3,0,15,16,15,8,3,0,65,0,0,8,21,20,21,20,13,14,113,0,4,4,14,11,6,4,0,0,50,0,9,15,70,38,20,12,8,5,175,0,0,7,40,15,16,7,8,4,95,0,5,3,20,3,0,0,0,0,36,0,8,12,44,13,12,0,0,0,92,0,0,0,3,0,0,0,0,0,3,0,5,10,32,13,7,14,5,0,75
SED30075,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,6,3,6,19,31,15,3,83,4,23,50,208,239,221,142,64,16,963,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,13,7,6,0,57,3,4,6,61,24,24,16,9,0,145,0,0,0,0,10,4,8,0,0,26,0,0,0,0,0,0,4,0,0,6,0,4,0,11,22,31,31,10,4,118,0,0,0,3,3,0,9,0,0,23,0,5,14,35,32,20,22,7,4,141,0,0,0,0,0,5,4,0,0,9,0,0,0,7,3,0,0,0,0,13,0,0,3,20,7,9,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,14,3,31,9,26,21,8,0,114
SED30076,0,0,0,0,0,0,3,0,0,3,0,0,3,10,0,4,0,0,0,19,0,0,4,10,4,0,0,0,0,25,0,0,46,95,0,0,0,0,0,139,0,3,3,29,11,7,10,9,4,76,4,31,161,361,144,131,71,24,3,919,0,0,4,5,0,0,0,0,4,8,4,4,9,27,4,6,0,0,0,46,0,3,23,36,28,13,9,0,0,114,3,13,81,240,66,35,18,11,0,460,0,0,0,49,10,4,3,0,3,68,0,0,0,0,3,0,5,0,0,10,0,3,12,61,17,23,14,10,3,142,4,11,53,87,18,9,8,0,0,194,0,3,47,131,40,23,16,7,0,263,0,17,29,82,36,3,3,0,0,171,3,9,66,240,47,27,19,5,4,410,0,3,39,166,25,6,0,5,0,246,0,3,0,33,3,0,0,0,0,42,0,20,43,172,25,15,11,9,0,305
SED30077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,0,5,5,9,27,20,0,64,0,8,18,77,73,100,86,27,3,384,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,0,4,9,9,0,0,0,29,0,19,30,117,51,39,28,10,0,287,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,11,7,3,52,0,0,0,3,0,3,0,0,0,12,4,3,10,29,24,13,12,4,0,104,0,0,0,0,0,4,0,0,0,7,0,3,0,51,0,0,0,0,0,61,0,0,5,20,11,6,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,9,13,6,0,51
SED30078,0,0,0,0,0,4,9,5,0,19,0,0,8,6,0,3,5,0,0,17,0,0,0,7,0,0,0,6,0,7,0,0,18,85,3,0,0,0,0,108,0,0,0,11,5,10,22,15,15,71,21,59,150,426,331,330,288,153,53,1814,0,0,0,4,4,3,0,3,0,20,0,0,6,7,3,6,0,0,0,17,0,3,12,16,22,21,5,4,0,83,6,15,60,287,109,102,64,9,3,659,0,0,5,16,14,10,19,5,6,77,0,0,0,4,4,0,5,0,0,13,0,0,6,20,15,32,31,31,6,142,0,0,17,23,4,19,7,0,0,73,0,17,32,80,30,49,32,16,6,264,0,7,12,32,6,6,0,0,0,77,4,5,25,136,35,21,11,3,0,238,0,9,25,131,47,22,13,0,0,245,0,0,0,9,3,5,4,0,0,21,3,13,18,54,18,31,16,6,0,152
SED30079,0,0,0,0,0,3,4,0,0,9,0,0,0,4,0,5,3,0,4,14,0,0,0,5,3,0,0,4,0,10,0,0,0,8,3,0,0,0,0,7,0,3,0,5,5,6,27,13,4,61,6,71,127,485,318,291,149,61,20,1523,0,0,0,0,0,0,0,0,0,7,0,3,0,20,3,0,0,0,0,33,0,5,7,23,44,18,21,3,0,119,0,7,16,103,50,58,44,5,5,295,0,0,0,13,11,14,15,0,3,56,0,0,0,12,6,9,4,8,0,32,4,0,10,18,15,30,26,18,4,134,0,0,6,16,6,8,3,0,0,46,0,14,49,135,104,57,36,13,4,408,0,3,9,31,9,13,6,9,0,91,0,0,6,62,17,13,9,0,0,108,0,5,10,44,27,7,7,0,0,101,0,0,0,8,5,0,0,0,0,10,3,13,15,39,20,6,5,8,3,103
SED30080,0,0,0,0,0,0,3,3,0,7,0,0,0,8,4,0,6,0,0,11,0,0,8,37,11,5,5,0,0,66,0,0,65,117,4,4,0,0,0,188,0,0,0,8,0,9,14,8,4,43,7,20,72,348,193,117,66,31,5,863,0,0,0,0,3,4,0,5,0,10,4,3,6,23,3,0,0,0,0,38,0,11,14,41,31,28,11,3,0,140,3,23,42,232,80,80,59,15,5,534,0,0,0,18,4,0,12,4,0,44,0,0,0,3,4,9,3,0,0,18,0,0,3,35,9,17,15,7,8,102,3,5,5,26,7,8,0,0,0,57,0,5,17,108,30,8,6,0,0,178,0,5,9,42,14,6,18,4,3,99,0,0,0,63,6,0,7,0,0,75,0,17,30,75,22,12,5,3,0,162,0,0,0,3,4,0,0,0,0,3,6,19,23,56,19,13,7,0,0,137
SED30081,0,0,0,0,0,3,4,0,0,9,0,0,0,4,4,0,0,0,5,13,0,0,0,10,4,8,4,4,0,27,0,0,6,8,0,0,0,0,0,12,0,0,0,3,4,6,9,3,10,35,16,122,185,330,165,126,81,22,10,1061,0,0,0,6,6,9,4,0,0,39,8,57,37,221,33,18,12,3,0,390,0,7,13,23,29,20,23,8,8,133,3,6,30,186,73,108,55,12,8,484,0,0,0,9,0,5,5,8,0,38,0,0,9,17,19,13,19,4,0,87,0,0,0,3,10,18,22,13,10,71,0,3,15,35,28,24,22,0,0,129,3,22,38,99,57,71,32,21,0,339,0,3,7,46,22,39,17,5,5,143,13,61,70,698,164,220,163,38,4,1430,0,3,5,62,25,4,17,0,0,128,0,0,0,4,0,0,0,0,0,11,0,3,10,10,5,3,5,0,0,47
SED30082,0,0,0,0,0,0,16,14,5,36,0,0,0,9,4,7,4,0,0,15,0,0,0,4,0,3,0,0,0,7,0,5,46,101,0,0,0,0,0,147,0,0,4,11,9,15,22,23,10,96,3,38,121,344,325,349,289,145,34,1657,0,0,0,14,5,10,7,0,0,35,0,0,4,5,0,4,0,0,0,17,0,0,8,11,17,10,9,0,0,58,5,11,34,184,61,65,26,9,0,399,0,0,3,27,8,10,19,9,3,91,0,0,0,0,4,0,0,4,0,7,0,0,11,25,14,29,36,24,3,146,0,10,3,17,8,13,9,0,0,68,0,10,28,89,61,64,44,26,5,320,0,0,0,13,3,6,12,7,0,35,6,10,14,83,31,23,19,5,4,191,0,3,11,103,32,16,0,4,0,175,0,0,0,10,4,5,0,0,0,29,0,20,25,53,12,29,19,6,0,171
SED30083,0,0,0,0,0,0,7,7,6,22,0,0,0,5,0,9,17,0,0,27,0,0,0,3,5,0,0,0,0,12,0,0,4,21,0,0,0,0,0,28,0,0,7,6,11,12,24,15,4,80,18,196,345,958,602,419,238,100,33,2909,0,0,0,0,0,5,3,0,0,11,0,0,3,7,5,0,0,0,0,22,0,0,6,16,10,10,8,0,0,54,0,16,26,146,77,54,36,4,0,352,0,0,0,16,5,9,11,3,0,41,0,0,0,3,6,3,4,0,0,25,0,4,5,29,27,32,34,16,11,171,0,4,4,16,13,4,3,0,0,44,6,29,62,153,115,78,29,23,4,498,0,0,7,13,8,9,6,0,0,39,0,0,4,32,11,5,6,0,0,55,3,4,8,49,25,11,8,0,0,108,0,0,0,7,3,3,0,0,0,23,0,3,11,34,10,16,12,0,0,88
SED30084,0,0,0,0,0,0,5,3,0,7,0,0,0,3,0,0,0,0,0,6,0,0,6,8,3,0,0,0,0,20,0,0,4,12,0,0,0,0,0,14,0,0,4,7,0,0,16,10,3,39,5,29,57,170,112,97,72,25,3,561,0,0,0,0,0,4,0,0,0,4,0,5,0,3,0,0,0,0,0,6,0,5,20,43,39,29,17,3,0,164,0,24,43,148,84,72,42,4,0,431,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,4,0,0,0,14,0,7,0,9,5,21,22,8,3,75,0,0,0,3,9,0,0,0,0,13,0,0,12,28,22,11,6,5,0,99,0,0,0,10,0,0,4,0,3,12,0,0,3,0,0,0,0,0,0,4,3,6,3,24,16,11,4,0,0,67,0,0,0,0,0,0,0,0,0,0,6,0,9,21,4,6,3,0,0,54
SED30085,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,0,0,0,0,9,0,0,0,3,3,4,0,3,0,17,0,0,21,34,4,6,0,0,0,56,0,0,0,7,6,0,7,9,3,35,7,61,120,242,130,99,69,25,7,755,0,0,0,4,3,5,4,0,0,20,0,8,10,60,4,0,0,0,0,92,0,0,21,41,41,29,31,14,9,190,5,20,75,320,73,67,39,7,6,614,0,0,0,14,6,9,4,9,15,53,0,0,4,12,11,3,3,0,0,35,0,0,0,10,9,3,14,12,10,56,0,10,11,50,15,20,13,7,0,132,0,5,25,45,27,26,21,9,0,154,0,12,29,65,30,33,14,7,0,189,15,39,86,667,178,158,164,37,7,1350,5,5,9,63,21,10,0,0,0,119,0,0,0,8,4,9,0,0,0,12,0,9,16,36,21,9,8,0,0,103
SED30086,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,17,28,0,0,0,0,0,42,0,0,0,11,3,8,19,16,10,64,4,17,33,108,102,76,59,32,8,441,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,13,0,4,9,15,27,13,3,0,0,69,0,16,27,117,55,29,26,3,0,285,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,4,0,0,0,6,0,6,0,9,14,24,21,24,4,101,0,3,3,8,4,8,3,0,0,38,0,7,23,52,28,33,14,8,5,171,0,6,0,25,7,3,0,0,0,43,4,0,0,26,3,4,6,0,0,42,0,0,0,28,12,8,0,0,0,52,0,0,0,0,0,3,0,0,0,9,8,11,9,28,12,12,19,9,3,99
SED30087,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,7,0,3,97,185,0,3,6,0,0,293,0,0,3,4,4,9,28,23,6,70,9,14,20,120,82,60,67,27,8,402,0,0,0,0,0,0,0,0,0,0,0,5,6,16,0,3,0,0,0,36,0,5,13,25,19,9,10,6,5,74,3,29,58,172,73,44,34,11,0,422,0,0,0,6,0,8,6,0,0,20,0,0,0,6,0,0,0,0,0,15,0,0,0,7,4,6,18,23,16,73,3,9,6,26,3,10,4,0,0,61,0,12,33,56,48,30,26,7,9,214,3,9,12,59,29,14,9,4,0,140,0,7,3,58,9,0,0,0,0,78,0,4,3,32,21,3,0,0,0,61,3,4,0,7,3,0,0,0,0,15,0,5,12,27,13,13,12,8,0,85
SED30088,0,0,0,0,0,0,3,3,0,10,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,3,22,0,0,0,0,0,34,0,0,0,10,4,5,18,15,3,56,4,18,39,138,120,150,91,37,12,601,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,23,43,39,17,10,0,0,136,6,22,50,150,68,73,38,10,0,403,0,0,0,7,7,0,4,0,0,13,0,0,0,5,0,0,0,0,0,4,0,0,7,14,20,25,22,14,5,109,0,0,3,7,4,3,3,0,0,18,0,6,16,58,32,25,16,7,0,156,0,0,4,7,5,4,3,0,0,35,0,3,0,15,3,0,0,0,0,20,0,6,9,37,23,19,4,0,0,93,0,0,0,4,0,0,0,0,0,4,0,11,21,72,24,12,19,0,0,154
SED30089,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,7,0,0,0,0,0,8,0,0,0,7,0,4,3,3,0,16,3,37,66,193,101,89,36,10,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,9,10,24,21,11,0,0,0,72,4,24,31,152,70,79,35,9,0,407,0,0,0,3,0,0,3,0,4,12,0,0,0,6,4,0,5,0,0,13,0,0,0,6,7,12,3,6,0,37,0,0,0,3,0,0,0,0,0,4,4,16,15,57,19,12,8,5,0,127,5,5,0,18,4,7,0,0,0,31,0,0,0,11,0,0,0,0,0,13,0,5,0,25,15,9,0,0,0,54,0,0,0,0,0,0,0,0,0,3,0,4,3,15,6,3,4,0,0,41
SED30090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,0,0,0,8,5,0,4,0,0,25,0,11,18,75,57,75,32,16,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,8,12,13,5,0,0,45,0,35,37,133,62,48,21,4,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,3,3,24,0,0,0,0,0,0,0,0,0,0,0,9,11,39,25,12,3,0,0,98,0,0,0,3,0,0,0,0,0,7,0,0,3,12,0,0,0,0,0,15,0,0,0,5,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,8,3,0,0,32
SED30091,0,0,0,0,5,0,6,0,0,12,0,0,0,0,0,8,3,3,3,18,0,3,11,51,19,7,12,4,0,107,0,0,3,14,0,0,0,0,0,12,0,0,0,3,8,14,29,25,9,85,21,196,348,872,379,282,198,87,18,2403,0,0,0,4,0,0,4,4,0,12,3,38,31,91,14,4,0,0,0,187,0,4,11,44,37,23,15,13,9,156,0,13,40,195,90,101,58,16,3,509,0,0,0,8,4,9,6,0,0,22,0,10,35,80,58,66,33,11,0,291,0,0,4,13,11,25,31,16,7,111,0,0,0,18,3,6,9,3,0,48,0,9,19,87,40,23,36,23,5,240,0,0,0,35,10,14,5,6,0,74,0,3,5,64,17,15,12,5,0,119,0,11,26,74,25,18,5,0,0,155,0,0,0,5,6,3,0,0,0,20,4,6,7,24,0,8,10,0,0,60
SED30092,0,0,0,0,0,5,10,9,0,29,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,4,14,11,7,16,11,0,64,4,37,59,266,157,172,130,22,9,854,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,6,7,25,15,7,8,0,0,62,5,28,20,125,50,25,32,0,0,279,0,0,4,17,3,0,4,0,0,30,0,0,0,0,0,0,0,0,0,4,0,3,5,17,14,28,17,4,10,96,0,3,0,0,3,0,0,0,0,7,3,24,41,125,99,57,12,5,0,367,0,4,0,12,0,0,0,0,0,17,0,0,0,28,0,0,0,0,0,25,3,7,11,33,35,7,8,0,0,105,0,0,0,5,0,0,0,0,0,5,0,0,8,54,12,13,17,0,0,100
