LGA_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
LGA37010,0,0,5,16,19,8,9,4,0,65,3,35,84,173,96,84,35,4,4,520,0,7,34,77,20,15,11,7,0,176,0,4,0,11,0,0,0,0,0,21,3,15,31,34,6,6,3,0,0,103,0,0,3,5,3,3,0,0,0,13,4,19,25,102,34,29,28,11,0,252,3,10,21,47,32,16,10,0,0,145,0,0,0,19,12,14,16,9,0,80,0,9,12,52,31,21,12,5,0,150,32,194,259,482,222,216,174,107,27,1733,321,808,1535,2488,1039,868,538,292,92,7985,5893,13260,14321,26381,12163,11083,8261,3889,964,96211,0,3,0,9,0,0,0,0,0,8,4893,11090,11191,20276,9453,8562,6259,3222,1248,76190,0,0,9,20,8,0,0,0,0,35,0,0,0,5,0,0,0,0,0,7,0,3,0,44,8,0,5,0,0,67,0,3,5,14,4,0,0,0,0,34,0,6,15,95,27,35,23,8,0,218
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,12,18,35,37,110,39,32,9,3,0,289,213,361,276,720,303,211,51,15,5,2161,0,0,0,0,0,0,0,0,0,0,159,268,222,514,196,97,26,13,6,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,6
LGA37310,0,0,0,0,0,0,0,0,0,0,0,5,11,34,17,14,9,0,0,93,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,3,0,0,0,9,0,3,3,4,6,8,5,0,0,25,0,3,6,89,16,7,11,9,3,144,83,201,261,560,230,235,182,99,44,1898,1156,2582,2081,4130,2151,2154,1788,882,238,17162,0,0,0,0,0,0,0,0,0,0,984,2167,1598,3271,1743,1638,1288,761,303,13753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,11
LGA37340,0,0,3,0,3,0,0,0,0,10,0,6,18,39,21,11,13,0,0,114,0,0,0,13,5,0,0,0,0,30,0,0,0,34,0,0,0,0,0,38,4,3,14,12,4,0,0,0,0,32,0,0,0,3,0,8,0,0,0,15,0,6,5,16,0,4,14,8,0,47,0,0,3,10,10,4,7,0,0,36,0,0,0,12,5,6,3,5,0,29,0,0,8,12,11,9,6,0,0,36,0,15,36,223,31,47,32,22,3,411,67,174,244,813,424,353,241,118,23,2463,996,2347,2017,5162,2635,2685,2129,966,201,19124,0,0,0,0,0,0,0,0,0,0,823,1893,1560,3176,1701,1730,1292,560,238,12985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,0,0,0,38,10,10,10,0,0,62
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9,21,11,9,20,8,0,90,28,63,45,122,65,88,82,47,9,547,0,0,0,0,0,0,0,0,0,0,28,55,39,102,69,72,53,28,9,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,20,71,123,74,109,47,30,19,0,0,475,0,0,0,0,0,0,0,0,0,0,53,111,94,151,52,34,18,10,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,9,21,15,39,19,16,5,3,0,128,0,0,0,0,0,0,0,0,0,0,15,27,14,41,15,17,5,5,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,4,0,4,0,31,122,263,246,320,119,94,41,12,0,1220,0,0,0,0,0,0,0,0,0,0,113,245,234,335,129,118,45,25,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,0,0,4,0,0,0,0,0,4,6,0,4,17,3,6,8,4,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,8,7,3,0,0,35,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,6,0,0,11,0,6,21,121,14,24,23,7,0,217,37,63,162,602,259,226,173,37,5,1560,277,478,719,2497,1042,1297,1253,283,23,7861,0,0,0,0,0,0,0,0,0,0,182,360,477,1102,563,778,567,98,19,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,5,4,0,0,21
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,67,29,3,0,0,0,109,0,0,4,91,42,3,3,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,4,6,47,72,5,7,0,0,0,141,6,6,7,29,13,4,5,0,0,65,0,0,11,39,7,0,0,0,0,60,0,0,16,38,0,0,0,0,0,56,0,0,5,28,3,0,0,0,0,34,0,0,0,8,7,0,0,0,0,16,3,12,9,25,12,11,10,9,0,84,0,0,80,64,10,0,3,0,0,166,0,0,0,6,0,3,4,4,0,15,0,0,7,10,0,0,0,0,0,19,11,25,78,253,41,39,42,22,6,518,12,20,168,388,99,85,82,50,19,930,257,500,2829,4934,1276,1182,1105,538,150,12770,0,0,6,6,0,0,0,0,0,8,203,297,1193,1485,565,698,683,387,142,5650,0,4,0,14,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,9,0,0,3,61,3,0,0,0,0,66,0,0,0,13,0,0,0,0,0,22,0,0,3,28,0,4,6,0,0,47
LGA40120,0,4,4,10,4,8,3,4,0,29,0,16,5,32,25,25,19,8,0,125,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,0,0,0,0,15,0,0,0,5,0,0,0,0,0,12,5,8,11,18,15,22,13,11,0,106,0,0,0,14,8,3,3,0,0,30,0,0,0,7,3,19,11,4,4,48,0,0,0,5,3,3,5,0,0,16,0,7,14,63,43,74,50,35,7,299,24,81,116,171,144,160,106,77,23,905,1016,2694,2471,4007,2998,3053,2510,1208,318,20276,0,0,0,0,0,0,0,0,0,0,926,2473,2083,3510,2416,2139,1759,752,278,16329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,6,0,0,8,24,10,13,7,0,0,57
LGA40150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,9,4,3,0,3,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,7,44,10,19,10,7,0,102,7,53,47,87,65,60,33,28,5,389,313,694,622,1243,742,795,476,213,47,5136,0,0,0,0,0,0,0,0,0,0,241,556,488,1009,562,464,292,110,30,3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
LGA40220,0,0,0,0,0,5,0,0,0,4,0,5,6,12,13,3,6,3,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,14,3,0,40,0,0,0,0,6,0,0,0,0,5,0,0,0,3,3,6,11,9,0,23,0,0,0,3,0,6,4,0,0,7,0,4,9,28,19,17,35,27,10,155,30,73,54,130,111,130,146,111,34,817,592,1478,1251,2321,1735,2104,2564,1569,412,14024,0,0,0,0,0,0,0,0,0,0,507,1351,1096,2128,1345,1699,1970,986,320,11407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,5,0,6,3,0,0,20
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,3,14,8,7,3,0,4,40,88,170,218,344,126,84,31,12,9,1067,0,0,0,0,0,0,0,0,0,0,110,181,212,400,133,83,31,15,6,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,9,0,3,0,43,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,9,4,3,5,0,0,31,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,4,0,0,0,7,0,4,4,32,12,22,24,13,7,118,11,46,51,133,95,83,85,51,21,573,591,1664,1374,2605,1667,1743,1595,852,258,12354,0,0,0,0,0,0,0,0,0,0,560,1463,1125,2347,1467,1409,1249,660,293,10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,13
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,16,10,23,17,13,0,101,58,133,94,184,145,240,276,150,43,1328,0,0,0,0,0,0,0,0,0,0,50,116,69,155,136,179,195,116,61,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA40520,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,45,12,4,15,4,3,102,13,29,28,69,30,52,56,28,13,321,212,631,643,1123,655,722,740,340,147,5214,0,0,0,0,0,0,0,0,0,0,219,543,479,915,564,602,549,286,131,4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA40700,0,25,11,47,20,7,18,13,3,142,0,13,9,35,22,24,10,6,3,127,5,51,19,100,52,21,10,9,0,277,0,3,4,36,6,7,5,0,0,71,0,9,5,12,0,0,0,0,0,34,0,0,0,3,4,10,5,5,3,17,5,20,26,25,21,20,7,12,0,131,0,14,23,34,48,16,14,3,0,157,0,0,0,0,10,10,6,3,0,29,0,0,0,7,7,5,3,0,0,22,5,54,54,161,99,85,71,64,30,617,24,40,43,131,69,67,53,55,26,505,960,2977,2919,4683,2984,2685,2535,1670,575,21989,0,0,0,0,6,0,0,0,0,3,791,2292,2116,2495,1945,2003,1913,1225,669,15437,0,10,6,40,12,0,0,0,0,71,0,0,0,6,0,4,0,0,0,15,4,3,0,13,3,3,0,0,0,21,0,0,3,14,11,0,0,0,0,29,0,10,9,20,15,16,5,0,0,75
LGA40910,0,7,12,15,7,8,12,3,0,70,0,5,17,32,27,15,11,0,0,106,5,26,38,124,52,21,11,3,3,297,0,0,6,21,0,10,9,0,0,44,0,0,6,18,3,0,0,0,0,30,0,0,0,5,0,3,0,4,0,18,0,12,16,27,15,6,0,5,3,88,0,12,23,35,21,21,12,5,0,131,0,0,0,4,10,6,7,8,0,34,0,4,7,14,6,7,4,0,0,36,0,62,115,274,129,99,78,75,42,887,40,71,82,221,108,100,56,81,61,820,1401,3235,3403,7368,3419,2983,2273,1749,769,26601,0,0,0,8,3,4,0,0,0,18,1236,2303,2180,3820,2339,2162,1387,1035,434,16886,0,8,4,26,4,0,0,0,0,49,0,0,0,10,6,9,0,5,0,23,0,12,0,39,4,4,0,0,0,54,0,4,0,11,0,0,0,0,0,24,0,6,0,13,3,5,9,0,0,36
LGA41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,12,3,18,17,42,32,15,16,17,4,163,103,242,204,418,247,234,209,105,24,1778,0,0,0,0,0,0,0,0,0,0,119,201,138,345,187,188,153,64,19,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA41060,0,4,7,41,4,9,8,0,0,69,4,38,35,118,56,37,11,11,6,302,5,0,15,61,14,7,6,4,0,107,0,0,6,37,0,0,0,0,0,42,0,6,23,40,4,5,0,0,0,76,0,0,0,14,6,0,0,0,4,34,5,14,21,59,33,26,22,4,0,178,3,35,105,278,200,276,158,59,18,1133,0,0,9,23,14,11,5,3,3,71,0,0,4,12,13,0,4,0,0,30,17,149,246,780,336,304,247,175,91,2338,68,189,234,632,298,321,194,169,77,2179,3154,6254,7142,16955,7726,7533,5754,3457,1433,59404,0,4,19,43,12,4,0,0,0,89,2913,5064,5238,10936,5607,5367,3980,2082,1078,42275,0,5,13,33,9,0,0,0,0,58,0,0,0,88,63,82,51,29,7,325,0,8,7,168,17,6,7,0,0,209,0,0,5,39,35,29,31,14,6,156,4,10,10,46,18,15,11,6,0,114
LGA41140,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,7,3,8,8,7,5,34,7,22,27,65,45,52,50,18,13,289,220,553,428,878,563,726,687,352,115,4531,0,0,0,0,0,0,0,0,0,0,206,499,362,789,521,533,512,303,119,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,8,19,4,9,0,75,61,119,81,182,102,165,120,60,21,906,0,0,0,0,0,0,0,0,0,0,47,105,45,154,96,110,87,55,22,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,13,24,3,50,8,14,18,32,26,22,36,32,9,195,31,70,67,189,104,146,140,126,23,895,0,0,0,0,0,0,0,0,0,0,23,43,42,92,46,48,45,13,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA41560,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,5,0,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,6,4,50,14,42,39,98,63,113,128,79,34,612,307,786,647,1287,815,1196,1408,796,206,7453,0,0,0,0,0,0,0,0,0,0,308,656,517,1143,775,997,1070,577,230,6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,7,9,3,13,8,0,3,56,33,80,49,107,56,105,75,28,9,544,0,0,0,0,0,0,0,0,0,0,27,61,29,92,42,74,45,22,10,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,23,12,19,19,14,5,92,49,71,59,153,92,139,155,73,24,810,0,0,0,0,0,0,0,0,0,0,39,71,60,120,84,114,123,59,18,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
